name,POI,geometry
,Education,POINT (8267284 3701276)
,Education,POINT (8267285 3701276)
,Education,POINT (8267760 3701273)
,Education,POINT (8267761 3701273)
,Education,POINT (8267409 3701233)
,Education,POINT (8267664 3701217)
,Education,POINT (8267904 3701216)
,Education,POINT (8267903 3701216)
,Education,POINT (8267904 3701215)
,Education,POINT (8268451 3701193)
,Education,POINT (8268451 3701192)
,Education,POINT (8267377 3701172)
,Education,POINT (8267362 3701147)
,Education,POINT (8267363 3701147)
,Education,POINT (8268431 3701115)
,Education,POINT (8268372 3701107)
,Education,POINT (8268536 3701106)
,Education,POINT (8268282 3701103)
,Education,POINT (8268263 3701099)
,Education,POINT (8267303 3701096)
,Education,POINT (8267439 3701058)
,Education,POINT (8268333 3701058)
,Education,POINT (8268333 3701057)
,Education,POINT (8267429 3701050)
,Education,POINT (8268301 3701041)
,Education,POINT (8267506 3701041)
,Education,POINT (8268221 3700991)
,Education,POINT (8267454 3700983)
,Education,POINT (8267455 3700983)
,Education,POINT (8268135 3700981)
,Education,POINT (8268915 3700952)
,Education,POINT (8267763 3700937)
,Education,POINT (8267569 3700931)
,Education,POINT (8267944 3700868)
,Education,POINT (8268049 3700864)
,Education,POINT (8267992 3700845)
,Education,POINT (8268230 3700808)
,Education,POINT (8268195 3700797)
,Education,POINT (8267640 3700797)
,Education,POINT (8267958 3700790)
,Education,POINT (8268723 3700787)
,Education,POINT (8267659 3700758)
,Education,POINT (8267659 3700757)
,Education,POINT (8267557 3700751)
,Education,POINT (8267343 3700723)
,Education,POINT (8267343 3700722)
,Education,POINT (8268330 3700722)
,Education,POINT (8268331 3700722)
,Education,POINT (8267852 3700702)
,Education,POINT (8268725 3700695)
,Education,POINT (8268725 3700694)
,Education,POINT (8267323 3700655)
,Education,POINT (8267296 3700601)
,Education,POINT (8268646 3700410)
,Education,POINT (8268852 3700404)
,Education,POINT (8267669 3700374)
,Education,POINT (8267669 3700373)
,Education,POINT (8268328 3700329)
,Education,POINT (8268823 3700317)
,Education,POINT (8268884 3700316)
,Education,POINT (8268528 3700309)
,Education,POINT (8267539 3700304)
,Education,POINT (8268393 3700300)
,Education,POINT (8268394 3700300)
,Education,POINT (8267146 3700289)
,Education,POINT (8268417 3700272)
,Education,POINT (8267163 3700271)
,Education,POINT (8239401 3674152)
,Education,POINT (8267067 3704012)
,Education,POINT (8267067 3704011)
,Education,POINT (8268742 3704009)
,Education,POINT (8267983 3703996)
,Education,POINT (8268130 3703994)
,Education,POINT (8267700 3703881)
,Education,POINT (8268936 3703857)
,Education,POINT (8268246 3703791)
,Education,POINT (8267612 3703779)
,Education,POINT (8267962 3703750)
,Education,POINT (8268892 3703642)
,Education,POINT (8267362 3703494)
,Education,POINT (8268305 3703476)
,Education,POINT (8267889 3703456)
,Education,POINT (8267960 3703417)
,Education,POINT (8268466 3703353)
,Education,POINT (8267423 3703351)
,Education,POINT (8268219 3703340)
,Education,POINT (8267808 3703335)
,Education,POINT (8267463 3703319)
,Education,POINT (8267658 3703287)
,Education,POINT (8267316 3703272)
,Education,POINT (8268951 3703264)
,Education,POINT (8268951 3703263)
,Education,POINT (8267088 3703248)
,Education,POINT (8268354 3703248)
,Education,POINT (8267402 3703247)
,Education,POINT (8267403 3703247)
,Education,POINT (8268242 3703236)
,Education,POINT (8268032 3703221)
,Education,POINT (8267432 3703205)
,Education,POINT (8267675 3703201)
,Education,POINT (8267675 3703200)
,Education,POINT (8268639 3703196)
,Education,POINT (8268734 3703188)
,Education,POINT (8268382 3703130)
,Education,POINT (8268751 3703091)
,Education,POINT (8268752 3703091)
,Education,POINT (8267901 3703079)
,Education,POINT (8267900 3703079)
,Education,POINT (8267079 3703059)
,Education,POINT (8268104 3703055)
,Education,POINT (8268557 3703054)
,Education,POINT (8268084 3703038)
,Education,POINT (8268084 3703037)
,Education,POINT (8268085 3703037)
,Education,POINT (8268578 3703028)
,Education,POINT (8268368 3702944)
,Education,POINT (8268726 3702919)
,Education,POINT (8268783 3702919)
,Education,POINT (8268075 3702898)
,Education,POINT (8268075 3702897)
,Education,POINT (8268076 3702897)
,Education,POINT (8268829 3702870)
,Education,POINT (8268830 3702870)
,Education,POINT (8268924 3702818)
,Education,POINT (8268529 3702760)
,Education,POINT (8268529 3702759)
,Education,POINT (8267531 3702697)
,Education,POINT (8267531 3702696)
,Education,POINT (8268447 3702611)
,Education,POINT (8268300 3702550)
,Education,POINT (8267822 3702520)
,Education,POINT (8268340 3702513)
,Education,POINT (8268282 3702410)
,Education,POINT (8268059 3702379)
,Education,POINT (8267948 3702317)
,Education,POINT (8268092 3702307)
,Education,POINT (8268061 3702296)
,Education,POINT (8268061 3702295)
,Education,POINT (8267889 3702270)
,Education,POINT (8268120 3702229)
,Education,POINT (8267760 3702227)
,Education,POINT (8267832 3702223)
,Education,POINT (8268590 3702214)
,Education,POINT (8268678 3702213)
,Education,POINT (8268783 3702199)
,Education,POINT (8268041 3702121)
,Education,POINT (8268823 3705848)
,Education,POINT (8268542 3705817)
,Education,POINT (8268944 3705816)
,Education,POINT (8268823 3705810)
,Education,POINT (8268822 3705759)
,Education,POINT (8268655 3705670)
,Education,POINT (8268629 3705635)
,Education,POINT (8268920 3705375)
,Education,POINT (8268920 3705374)
,Education,POINT (8268813 3705352)
,Education,POINT (8268823 3705332)
,Education,POINT (8267609 3705319)
,Education,POINT (8268907 3705252)
,Education,POINT (8268747 3705049)
,Education,POINT (8267087 3705041)
,Education,POINT (8268266 3705014)
,Education,POINT (8268247 3705009)
,Education,POINT (8267382 3705008)
,Education,POINT (8268275 3704952)
,Education,POINT (8268217 3704950)
,Education,POINT (8267440 3704949)
,Education,POINT (8268299 3704928)
,Education,POINT (8267311 3704883)
,Education,POINT (8268814 3704864)
,Education,POINT (8268815 3704864)
,Education,POINT (8268796 3704856)
,Education,POINT (8268951 3704854)
,Education,POINT (8267350 3704841)
,Education,POINT (8268118 3704804)
,Education,POINT (8268119 3704804)
,Education,POINT (8267462 3704720)
,Education,POINT (8268900 3704710)
,Education,POINT (8268901 3704710)
,Education,POINT (8268317 3704633)
,Education,POINT (8268494 3704627)
,Education,POINT (8268494 3704626)
,Education,POINT (8268511 3704607)
,Education,POINT (8268835 3704580)
,Education,POINT (8267229 3704522)
,Education,POINT (8268463 3704508)
,Education,POINT (8268293 3704456)
,Education,POINT (8268266 3704451)
,Education,POINT (8268421 3704449)
,Education,POINT (8268421 3704448)
,Education,POINT (8268175 3704446)
,Education,POINT (8268176 3704446)
,Education,POINT (8268417 3704430)
,Education,POINT (8268602 3704400)
,Education,POINT (8268603 3704400)
,Education,POINT (8268445 3704386)
,Education,POINT (8268855 3704381)
,Education,POINT (8268508 3704380)
,Education,POINT (8268554 3704370)
,Education,POINT (8268672 3704340)
,Education,POINT (8268815 3704292)
,Education,POINT (8267242 3704287)
,Education,POINT (8268847 3704246)
,Education,POINT (8268538 3704217)
,Education,POINT (8267304 3704213)
,Education,POINT (8267322 3704163)
,Education,POINT (8267832 3704157)
,Education,POINT (8268513 3704125)
,Education,POINT (8267234 3704043)
,Education,POINT (8268256 3706960)
,Education,POINT (8268342 3706777)
,Education,POINT (8268717 3706548)
,Education,POINT (8268718 3706548)
,Education,POINT (8268484 3706291)
,Education,POINT (8268697 3706256)
,Education,POINT (8268953 3706040)
,Education,POINT (8268806 3705999)
,Education,POINT (8268244 3705975)
,Education,POINT (8267589 3713454)
,Education,POINT (8268199 3713447)
,Education,POINT (8268414 3713441)
,Education,POINT (8267380 3713437)
,Education,POINT (8267380 3713436)
,Education,POINT (8268275 3713430)
,Education,POINT (8267628 3713430)
,Education,POINT (8268941 3713429)
,Education,POINT (8267799 3713422)
,Education,POINT (8267185 3713401)
,Education,POINT (8267789 3713283)
,Education,POINT (8267424 3713277)
,Education,POINT (8268720 3713249)
,Education,POINT (8268534 3713247)
,Education,POINT (8268622 3713247)
,Education,POINT (8267475 3713234)
,Education,POINT (8267546 3713226)
,Education,POINT (8267618 3713191)
,Education,POINT (8267618 3713190)
,Education,POINT (8268875 3713189)
,Education,POINT (8268631 3713181)
,Education,POINT (8268866 3713174)
,Education,POINT (8268866 3713173)
,Education,POINT (8267435 3713147)
,Education,POINT (8267074 3713114)
,Education,POINT (8267355 3713046)
,Education,POINT (8267260 3712994)
,Education,POINT (8267490 3712938)
,Education,POINT (8267628 3712910)
,Education,POINT (8267373 3712892)
,Education,POINT (8267734 3712887)
,Education,POINT (8267734 3712886)
,Education,POINT (8267370 3712823)
,Education,POINT (8267317 3712800)
,Education,POINT (8267517 3712773)
,Education,POINT (8267775 3712747)
,Education,POINT (8267195 3712746)
,Education,POINT (8267571 3712674)
,Education,POINT (8267572 3712674)
,Education,POINT (8267198 3712660)
,Education,POINT (8267401 3712621)
,Education,POINT (8267401 3712620)
,Education,POINT (8267063 3712620)
,Education,POINT (8267108 3712598)
,Education,POINT (8267811 3712540)
,Education,POINT (8268599 3712512)
,Education,POINT (8268259 3712348)
,Education,POINT (8268495 3712299)
,Education,POINT (8267326 3712292)
,Education,POINT (8267077 3712271)
,Education,POINT (8267496 3712231)
,Education,POINT (8268094 3712194)
,Education,POINT (8268930 3712111)
,Education,POINT (8267868 3712096)
,Education,POINT (8268427 3711886)
,Education,POINT (8268424 3711719)
,Education,POINT (8268757 3715476)
,Education,POINT (8268208 3715463)
,Education,POINT (8268412 3715450)
,Education,POINT (8268148 3715327)
,Education,POINT (8267707 3715326)
,Education,POINT (8267428 3715296)
,Education,POINT (8267480 3715290)
,Education,POINT (8268451 3715286)
,Education,POINT (8268093 3715269)
,Education,POINT (8267469 3715123)
,Education,POINT (8267645 3715020)
,Education,POINT (8268885 3715006)
,Education,POINT (8267802 3715005)
,Education,POINT (8268358 3714949)
,Education,POINT (8268376 3714934)
,Education,POINT (8268926 3714924)
,Education,POINT (8268377 3714919)
,Education,POINT (8268464 3714877)
,Education,POINT (8268366 3714867)
,Education,POINT (8268605 3714842)
,Education,POINT (8268203 3714809)
,Education,POINT (8268660 3714792)
,Education,POINT (8267977 3714769)
,Education,POINT (8267959 3714732)
,Education,POINT (8267918 3714717)
,Education,POINT (8267571 3714705)
,Education,POINT (8267572 3714705)
,Education,POINT (8268465 3714693)
,Education,POINT (8268208 3714667)
,Education,POINT (8268526 3714628)
,Education,POINT (8268893 3714595)
,Education,POINT (8268935 3714592)
,Education,POINT (8268934 3714592)
,Education,POINT (8267855 3714590)
,Education,POINT (8268723 3714530)
,Education,POINT (8268677 3714522)
,Education,POINT (8268720 3714494)
,Education,POINT (8268720 3714493)
,Education,POINT (8268876 3714427)
,Education,POINT (8267724 3714407)
,Education,POINT (8268687 3714360)
,Education,POINT (8267711 3714329)
,Education,POINT (8267737 3714292)
,Education,POINT (8267738 3714292)
,Education,POINT (8268840 3714280)
,Education,POINT (8268841 3714280)
,Education,POINT (8268430 3714250)
,Education,POINT (8267611 3714240)
,Education,POINT (8268349 3714228)
,Education,POINT (8267705 3714182)
,Education,POINT (8268435 3714176)
,Education,POINT (8268435 3714175)
,Education,POINT (8267287 3714091)
,Education,POINT (8268554 3713953)
,Education,POINT (8268559 3713876)
,Education,POINT (8268831 3713842)
,Education,POINT (8268572 3713832)
,Education,POINT (8267801 3713826)
,Education,POINT (8268925 3713815)
,Education,POINT (8267951 3713767)
,Education,POINT (8268505 3713659)
,Education,POINT (8268506 3713659)
,Education,POINT (8267643 3713654)
,Education,POINT (8268667 3713641)
,Education,POINT (8268389 3713616)
,Education,POINT (8268065 3713585)
,Education,POINT (8267580 3717385)
,Education,POINT (8267579 3717385)
,Education,POINT (8268531 3717278)
,Education,POINT (8268275 3717140)
,Education,POINT (8268339 3717125)
,Education,POINT (8268558 3717058)
,Education,POINT (8268379 3717052)
,Education,POINT (8268378 3717052)
,Education,POINT (8268648 3716951)
,Education,POINT (8268665 3716950)
,Education,POINT (8268862 3716811)
,Education,POINT (8268862 3716810)
,Education,POINT (8268618 3716739)
,Education,POINT (8268894 3716269)
,Education,POINT (8268894 3716268)
,Education,POINT (8267927 3716003)
,Education,POINT (8268296 3715954)
,Education,POINT (8267453 3715938)
,Education,POINT (8268310 3715822)
,Education,POINT (8268446 3715798)
,Education,POINT (8268739 3715753)
,Education,POINT (8268940 3715668)
,Education,POINT (8268940 3715667)
,Education,POINT (8268922 3715653)
,Education,POINT (8268664 3715608)
,Education,POINT (8267156 3715600)
,Education,POINT (8267470 3715597)
,Education,POINT (8267689 3715592)
,Education,POINT (8268711 3715539)
,Education,POINT (8268712 3715539)
,Education,POINT (8268711 3715538)
,Education,POINT (8268753 3715497)
,Education,POINT (8268040 3715495)
,Education,POINT (8267078 3719222)
,Education,POINT (8267141 3719167)
,Education,POINT (8268208 3719095)
,Education,POINT (8268692 3719057)
,Education,POINT (8267904 3719051)
,Education,POINT (8267683 3718972)
,Education,POINT (8268685 3718926)
,Education,POINT (8268756 3718864)
,Education,POINT (8268756 3718863)
,Education,POINT (8267623 3718837)
,Education,POINT (8268944 3718791)
,Education,POINT (8268243 3718720)
,Education,POINT (8268943 3718593)
,Education,POINT (8267790 3718591)
,Education,POINT (8268488 3718586)
,Education,POINT (8267737 3718540)
,Education,POINT (8268486 3718522)
,Education,POINT (8267672 3718493)
,Education,POINT (8268408 3718486)
,Education,POINT (8268408 3718485)
,Education,POINT (8267653 3718483)
,Education,POINT (8268872 3718444)
,Education,POINT (8268107 3718439)
,Education,POINT (8268108 3718439)
,Education,POINT (8268828 3718373)
,Education,POINT (8268846 3718325)
,Education,POINT (8268845 3718325)
,Education,POINT (8268637 3718318)
,Education,POINT (8268171 3718298)
,Education,POINT (8268925 3718291)
,Education,POINT (8268785 3718234)
,Education,POINT (8268786 3718234)
,Education,POINT (8268949 3718215)
,Education,POINT (8268170 3718204)
,Education,POINT (8268251 3718194)
,Education,POINT (8268384 3718171)
,Education,POINT (8267560 3718113)
,Education,POINT (8268665 3718107)
,Education,POINT (8268483 3718026)
,Education,POINT (8268120 3717991)
,Education,POINT (8268823 3717977)
,Education,POINT (8268353 3717972)
,Education,POINT (8268599 3717970)
,Education,POINT (8268743 3717951)
,Education,POINT (8268168 3717938)
,Education,POINT (8268693 3717934)
,Education,POINT (8268057 3717921)
,Education,POINT (8268176 3717921)
,Education,POINT (8268439 3717914)
,Education,POINT (8268343 3717901)
,Education,POINT (8268280 3717900)
,Education,POINT (8268831 3717895)
,Education,POINT (8267455 3717843)
,Education,POINT (8267603 3717818)
,Education,POINT (8268851 3717765)
,Education,POINT (8267871 3717765)
,Education,POINT (8268021 3717667)
,Education,POINT (8267249 3717593)
,Education,POINT (8268286 3717580)
,Education,POINT (8267104 3717579)
,Education,POINT (8268533 3717576)
,Education,POINT (8268327 3717557)
,Education,POINT (8268325 3717519)
,Education,POINT (8268324 3717519)
,Education,POINT (8268499 3721194)
,Education,POINT (8267933 3721083)
,Education,POINT (8267258 3720657)
,Education,POINT (8268415 3719955)
,Education,POINT (8268785 3719843)
,Education,POINT (8268321 3719788)
,Education,POINT (8268322 3719788)
,Education,POINT (8268896 3719777)
,Education,POINT (8267637 3719637)
,Education,POINT (8267637 3719636)
,Education,POINT (8268524 3719620)
,Education,POINT (8268649 3719487)
,Education,POINT (8268549 3719334)
,Education,POINT (8268549 3719333)
,Education,POINT (8268517 3722721)
,Education,POINT (8268099 3722597)
,Education,POINT (8267157 3722547)
,Education,POINT (8268656 3722489)
,Education,POINT (8267828 3722477)
,Education,POINT (8268344 3722142)
,Education,POINT (8268317 3722051)
,Education,POINT (8268107 3722000)
,Education,POINT (8268107 3721999)
,Education,POINT (8267880 3721961)
,Education,POINT (8268089 3721852)
,Education,POINT (8267788 3721489)
,Education,POINT (8267176 3721485)
,Education,POINT (8268149 3721440)
,Education,POINT (8268108 3721391)
,Education,POINT (8268312 3721373)
,Education,POINT (8267707 3721253)
,Education,POINT (8267531 3723677)
,Education,POINT (8267532 3723677)
,Education,POINT (8267478 3726799)
,Education,POINT (8268241 3726556)
,Education,POINT (8267973 3726530)
,Education,POINT (8269786 3666003)
,Education,POINT (8269543 3665859)
,Education,POINT (8269387 3669574)
,Education,POINT (8269180 3669529)
,Education,POINT (8269180 3669528)
,Education,POINT (8269934 3669520)
,Education,POINT (8269307 3669506)
,Education,POINT (8269307 3669505)
,Education,POINT (8269318 3669503)
,Education,POINT (8270558 3674963)
,Education,POINT (8270741 3676333)
,Education,POINT (8270154 3675982)
,Education,POINT (8270155 3675982)
,Education,POINT (8269649 3675731)
,Education,POINT (8269995 3675669)
,Education,POINT (8270234 3675641)
,Education,POINT (8270165 3675501)
,Education,POINT (8241622 3703956)
,Education,POINT (8241649 3703848)
,Education,POINT (8269147 3681068)
,Education,POINT (8269706 3681035)
,Education,POINT (8269873 3680898)
,Education,POINT (8269230 3682703)
,Education,POINT (8269229 3682692)
,Education,POINT (8269230 3682692)
,Education,POINT (8269067 3682234)
,Education,POINT (8269538 3681559)
,Education,POINT (8269093 3681454)
,Education,POINT (8269046 3681381)
,Education,POINT (8269047 3681381)
,Education,POINT (8269145 3681154)
,Education,POINT (8269150 3681118)
,Education,POINT (8269401 3684902)
,Education,POINT (8269325 3684818)
,Education,POINT (8269522 3684613)
,Education,POINT (8269543 3684590)
,Education,POINT (8269834 3684541)
,Education,POINT (8269881 3684085)
,Education,POINT (8269444 3685220)
,Education,POINT (8269444 3685219)
,Education,POINT (8269504 3685075)
,Education,POINT (8269488 3685070)
,Education,POINT (8270712 3688672)
,Education,POINT (8270800 3688655)
,Education,POINT (8270487 3688643)
,Education,POINT (8270447 3688642)
,Education,POINT (8270057 3688634)
,Education,POINT (8269936 3688630)
,Education,POINT (8270192 3688595)
,Education,POINT (8270192 3688594)
,Education,POINT (8270246 3688573)
,Education,POINT (8270552 3688480)
,Education,POINT (8270244 3688437)
,Education,POINT (8269958 3688399)
,Education,POINT (8270697 3688364)
,Education,POINT (8270464 3688357)
,Education,POINT (8270283 3688357)
,Education,POINT (8270283 3688356)
,Education,POINT (8270008 3688354)
,Education,POINT (8270386 3688354)
,Education,POINT (8270386 3688353)
,Education,POINT (8269480 3688342)
,Education,POINT (8269846 3688340)
,Education,POINT (8269846 3688339)
,Education,POINT (8269469 3688323)
,Education,POINT (8270015 3688312)
,Education,POINT (8269441 3688284)
,Education,POINT (8269483 3688277)
,Education,POINT (8269417 3688256)
,Education,POINT (8269550 3688207)
,Education,POINT (8269551 3688207)
,Education,POINT (8270694 3688085)
,Education,POINT (8270647 3688081)
,Education,POINT (8270210 3688077)
,Education,POINT (8270736 3688056)
,Education,POINT (8270176 3688028)
,Education,POINT (8270046 3687928)
,Education,POINT (8270047 3687928)
,Education,POINT (8270035 3687909)
,Education,POINT (8270097 3687894)
,Education,POINT (8268983 3687844)
,Education,POINT (8268983 3687843)
,Education,POINT (8269827 3687824)
,Education,POINT (8270511 3687819)
,Education,POINT (8269980 3687804)
,Education,POINT (8269981 3687804)
,Education,POINT (8270007 3687769)
,Education,POINT (8270193 3687760)
,Education,POINT (8270078 3687712)
,Education,POINT (8270017 3687706)
,Education,POINT (8270154 3687540)
,Education,POINT (8270519 3687536)
,Education,POINT (8270518 3687536)
,Education,POINT (8269489 3687535)
,Education,POINT (8269302 3687294)
,Education,POINT (8269606 3687287)
,Education,POINT (8270567 3687266)
,Education,POINT (8270568 3687266)
,Education,POINT (8270567 3687265)
,Education,POINT (8270568 3687265)
,Education,POINT (8269530 3687249)
,Education,POINT (8269898 3687063)
,Education,POINT (8269136 3686996)
,Education,POINT (8269819 3686989)
,Education,POINT (8269096 3686953)
,Education,POINT (8269096 3686913)
,Education,POINT (8269096 3686912)
,Education,POINT (8270248 3686852)
,Education,POINT (8270320 3690640)
,Education,POINT (8270167 3690628)
,Education,POINT (8270167 3690627)
,Education,POINT (8270068 3690620)
,Education,POINT (8270183 3690604)
,Education,POINT (8269661 3690515)
,Education,POINT (8270591 3690496)
,Education,POINT (8270192 3690468)
,Education,POINT (8270192 3690467)
,Education,POINT (8269188 3690415)
,Education,POINT (8270340 3690372)
,Education,POINT (8270630 3690348)
,Education,POINT (8270270 3690344)
,Education,POINT (8270340 3690256)
,Education,POINT (8270326 3690223)
,Education,POINT (8270797 3690202)
,Education,POINT (8269589 3690199)
,Education,POINT (8270226 3690136)
,Education,POINT (8270226 3690135)
,Education,POINT (8269022 3689987)
,Education,POINT (8270346 3689974)
,Education,POINT (8269683 3689935)
,Education,POINT (8269247 3689930)
,Education,POINT (8269247 3689929)
,Education,POINT (8269798 3689929)
,Education,POINT (8269103 3689925)
,Education,POINT (8269220 3689925)
,Education,POINT (8269377 3689904)
,Education,POINT (8269842 3689897)
,Education,POINT (8269795 3689891)
,Education,POINT (8269337 3689877)
,Education,POINT (8269499 3689868)
,Education,POINT (8269154 3689831)
,Education,POINT (8269154 3689830)
,Education,POINT (8270629 3689811)
,Education,POINT (8269916 3689781)
,Education,POINT (8269057 3689778)
,Education,POINT (8269713 3689760)
,Education,POINT (8270698 3689738)
,Education,POINT (8270699 3689738)
,Education,POINT (8270238 3689714)
,Education,POINT (8269142 3689709)
,Education,POINT (8269142 3689708)
,Education,POINT (8269713 3689705)
,Education,POINT (8269714 3689705)
,Education,POINT (8270721 3689703)
,Education,POINT (8270180 3689679)
,Education,POINT (8270641 3689676)
,Education,POINT (8269903 3689673)
,Education,POINT (8269904 3689673)
,Education,POINT (8269870 3689672)
,Education,POINT (8270527 3689654)
,Education,POINT (8270527 3689653)
,Education,POINT (8269229 3689636)
,Education,POINT (8269910 3689549)
,Education,POINT (8270250 3689543)
,Education,POINT (8269826 3689493)
,Education,POINT (8269102 3689480)
,Education,POINT (8270083 3689415)
,Education,POINT (8270084 3689415)
,Education,POINT (8270334 3689410)
,Education,POINT (8270545 3689402)
,Education,POINT (8270292 3689345)
,Education,POINT (8270445 3689310)
,Education,POINT (8270326 3689303)
,Education,POINT (8270868 3689273)
,Education,POINT (8270868 3689272)
,Education,POINT (8268981 3689179)
,Education,POINT (8268981 3689178)
,Education,POINT (8270683 3689141)
,Education,POINT (8270566 3689106)
,Education,POINT (8270358 3689089)
,Education,POINT (8269979 3689063)
,Education,POINT (8269542 3689046)
,Education,POINT (8269058 3688959)
,Education,POINT (8270554 3688926)
,Education,POINT (8269197 3688838)
,Education,POINT (8270091 3692558)
,Education,POINT (8270863 3692546)
,Education,POINT (8270868 3692463)
,Education,POINT (8269893 3692463)
,Education,POINT (8269773 3692444)
,Education,POINT (8270289 3692433)
,Education,POINT (8270444 3692407)
,Education,POINT (8269833 3692400)
,Education,POINT (8269812 3692397)
,Education,POINT (8269811 3692386)
,Education,POINT (8269053 3692278)
,Education,POINT (8269010 3692259)
,Education,POINT (8269345 3692249)
,Education,POINT (8270506 3692241)
,Education,POINT (8270507 3692241)
,Education,POINT (8269060 3692240)
,Education,POINT (8270408 3692224)
,Education,POINT (8270450 3692210)
,Education,POINT (8269150 3692186)
,Education,POINT (8269150 3692185)
,Education,POINT (8270723 3692157)
,Education,POINT (8270723 3692156)
,Education,POINT (8270222 3692119)
,Education,POINT (8270629 3692025)
,Education,POINT (8269472 3692010)
,Education,POINT (8269097 3692007)
,Education,POINT (8269316 3692004)
,Education,POINT (8269296 3691967)
,Education,POINT (8270761 3691959)
,Education,POINT (8270268 3691952)
,Education,POINT (8270808 3691912)
,Education,POINT (8270811 3691880)
,Education,POINT (8269747 3691869)
,Education,POINT (8269200 3691847)
,Education,POINT (8269500 3691846)
,Education,POINT (8269770 3691780)
,Education,POINT (8270043 3691751)
,Education,POINT (8270686 3691701)
,Education,POINT (8270168 3691630)
,Education,POINT (8270083 3691620)
,Education,POINT (8270055 3691618)
,Education,POINT (8270303 3691603)
,Education,POINT (8270064 3691593)
,Education,POINT (8270064 3691592)
,Education,POINT (8270326 3691590)
,Education,POINT (8270327 3691590)
,Education,POINT (8270371 3691579)
,Education,POINT (8270371 3691578)
,Education,POINT (8270252 3691575)
,Education,POINT (8270296 3691564)
,Education,POINT (8270237 3691556)
,Education,POINT (8270391 3691552)
,Education,POINT (8270400 3691545)
,Education,POINT (8269026 3691526)
,Education,POINT (8269027 3691526)
,Education,POINT (8269057 3691507)
,Education,POINT (8270349 3691449)
,Education,POINT (8270834 3691438)
,Education,POINT (8270069 3691437)
,Education,POINT (8270053 3691420)
,Education,POINT (8270073 3691398)
,Education,POINT (8270804 3691396)
,Education,POINT (8270282 3691370)
,Education,POINT (8269398 3691346)
,Education,POINT (8269792 3691339)
,Education,POINT (8270083 3691324)
,Education,POINT (8270833 3691309)
,Education,POINT (8269823 3691297)
,Education,POINT (8270375 3691149)
,Education,POINT (8270375 3691148)
,Education,POINT (8270690 3690924)
,Education,POINT (8270524 3690922)
,Education,POINT (8270525 3690922)
,Education,POINT (8270761 3690838)
,Education,POINT (8269525 3690810)
,Education,POINT (8270714 3690771)
,Education,POINT (8270217 3690727)
,Education,POINT (8269751 3694449)
,Education,POINT (8269634 3694429)
,Education,POINT (8269634 3694428)
,Education,POINT (8269758 3694419)
,Education,POINT (8269680 3694387)
,Education,POINT (8269758 3694372)
,Education,POINT (8270550 3694304)
,Education,POINT (8269953 3694268)
,Education,POINT (8269604 3694243)
,Education,POINT (8270492 3694229)
,Education,POINT (8270243 3694210)
,Education,POINT (8270244 3694210)
,Education,POINT (8269129 3694200)
,Education,POINT (8270427 3694139)
,Education,POINT (8269626 3694086)
,Education,POINT (8270039 3694079)
,Education,POINT (8270039 3694078)
,Education,POINT (8270415 3694059)
,Education,POINT (8270022 3694003)
,Education,POINT (8270045 3693996)
,Education,POINT (8270045 3693995)
,Education,POINT (8269757 3693986)
,Education,POINT (8270096 3693979)
,Education,POINT (8270418 3693956)
,Education,POINT (8270192 3693954)
,Education,POINT (8270112 3693948)
,Education,POINT (8270112 3693947)
,Education,POINT (8270385 3693945)
,Education,POINT (8270865 3693939)
,Education,POINT (8270866 3693939)
,Education,POINT (8270017 3693936)
,Education,POINT (8270176 3693916)
,Education,POINT (8270682 3693908)
,Education,POINT (8270864 3693908)
,Education,POINT (8270281 3693886)
,Education,POINT (8270385 3693863)
,Education,POINT (8270427 3693808)
,Education,POINT (8268975 3693790)
,Education,POINT (8268976 3693790)
,Education,POINT (8268971 3693774)
,Education,POINT (8269960 3693764)
,Education,POINT (8269960 3693763)
,Education,POINT (8270620 3693737)
,Education,POINT (8270419 3693710)
,Education,POINT (8270419 3693709)
,Education,POINT (8269688 3693682)
,Education,POINT (8269758 3693676)
,Education,POINT (8270289 3693645)
,Education,POINT (8270290 3693645)
,Education,POINT (8269756 3693642)
,Education,POINT (8270728 3693640)
,Education,POINT (8270454 3693536)
,Education,POINT (8269662 3693513)
,Education,POINT (8270262 3693509)
,Education,POINT (8270262 3693508)
,Education,POINT (8270424 3693380)
,Education,POINT (8269252 3693371)
,Education,POINT (8269252 3693370)
,Education,POINT (8269096 3693362)
,Education,POINT (8270794 3693310)
,Education,POINT (8270510 3693277)
,Education,POINT (8270510 3693276)
,Education,POINT (8270099 3693229)
,Education,POINT (8269478 3693201)
,Education,POINT (8269755 3693199)
,Education,POINT (8269270 3693196)
,Education,POINT (8269734 3693192)
,Education,POINT (8269733 3693191)
,Education,POINT (8269734 3693191)
,Education,POINT (8270502 3693103)
,Education,POINT (8270173 3693097)
,Education,POINT (8270169 3693044)
,Education,POINT (8270533 3693016)
,Education,POINT (8269447 3693005)
,Education,POINT (8269448 3693005)
,Education,POINT (8269447 3693004)
,Education,POINT (8269448 3693004)
,Education,POINT (8269436 3693003)
,Education,POINT (8269435 3693003)
,Education,POINT (8269433 3692974)
,Education,POINT (8269427 3692950)
,Education,POINT (8270475 3692913)
,Education,POINT (8270418 3692894)
,Education,POINT (8270366 3692812)
,Education,POINT (8268998 3692794)
,Education,POINT (8270370 3692792)
,Education,POINT (8269618 3692741)
,Education,POINT (8270336 3692730)
