name,POI,geometry
,Health Points,POINT (8276715.64589469 3691925.85348487)
,Health Points,POINT (8276626.92089469 3691899.60348487)
,Health Points,POINT (8276612.29589469 3691883.17848487)
,Health Points,POINT (8276685.79589469 3691818.22848487)
,Health Points,POINT (8276560.32089469 3691598.17848487)
,Health Points,POINT (8276060.52089469 3691500.97848487)
,Health Points,POINT (8275928.52089469 3691205.32848487)
,Health Points,POINT (8275854.19589469 3691084.35348487)
,Health Points,POINT (8275882.24589469 3691082.25348487)
,Health Points,POINT (8275302.12089469 3694601.40348487)
,Health Points,POINT (8275980.49589469 3694586.77848487)
,Health Points,POINT (8275076.97089469 3694565.85348487)
,Health Points,POINT (8276049.79589469 3694188.75348487)
,Health Points,POINT (8275583.37089469 3694056.67848487)
,Health Points,POINT (8275666.99589469 3694052.02848487)
,Health Points,POINT (8276295.49589469 3693374.55348487)
,Health Points,POINT (8274931.54589469 3693365.02848487)
,Health Points,POINT (8275788.49589469 3693337.12848487)
,Health Points,POINT (8275344.57089469 3693321.90348487)
,Health Points,POINT (8274949.47089469 3693285.15348487)
,Health Points,POINT (8276433.79589469 3692913.15348487)
,Health Points,POINT (8276460.04589469 3692881.80348487)
,Health Points,POINT (8276332.84589469 3692826.07848487)
,Health Points,POINT (8276397.64589469 3692763.97848487)
,Health Points,POINT (8275705.47089469 3696091.65348487)
,Health Points,POINT (8275929.79589469 3695638.12848487)
,Health Points,POINT (8275947.42089469 3695454.15348487)
,Health Points,POINT (8276245.02089469 3695415.60348487)
,Health Points,POINT (8275815.72089469 3695353.57848487)
,Health Points,POINT (8275919.29589469 3695273.55348487)
,Health Points,POINT (8275924.39589469 3695261.77848487)
,Health Points,POINT (8276055.42089469 3695251.12848487)
,Health Points,POINT (8275824.34589469 3695229.07848487)
,Health Points,POINT (8275982.89589469 3695210.25348487)
,Health Points,POINT (8274889.17089469 3695139.45348487)
,Health Points,POINT (8275832.14589469 3695134.35348487)
,Health Points,POINT (8276254.02089469 3694655.47848487)
,Health Points,POINT (8275760.44589469 3698002.50348487)
,Health Points,POINT (8276615.89589469 3697897.42848487)
,Health Points,POINT (8275570.24589469 3697668.67848487)
,Health Points,POINT (8275554.12089469 3697303.80348487)
,Health Points,POINT (8275073.14589469 3697242.90348487)
,Health Points,POINT (8275019.37089469 3697233.97848487)
,Health Points,POINT (8275207.17089469 3696865.50348487)
,Health Points,POINT (8275213.77089469 3696709.35348487)
,Health Points,POINT (8275591.69589469 3700177.05348487)
,Health Points,POINT (8275612.02089469 3700170.82848487)
,Health Points,POINT (8275594.09589469 3700158.00348487)
,Health Points,POINT (8276124.42089469 3699855.15348487)
,Health Points,POINT (8276681.29589469 3699534.90348487)
,Health Points,POINT (8276674.39589469 3699499.05348487)
,Health Points,POINT (8275304.52089469 3699460.42848487)
,Health Points,POINT (8275907.67089469 3699321.37848487)
,Health Points,POINT (8276500.02089469 3699190.80348487)
,Health Points,POINT (8275537.69589469 3699033.82848487)
,Health Points,POINT (8276154.57089469 3699010.27848487)
,Health Points,POINT (8275571.74589469 3698962.50348487)
,Health Points,POINT (8275141.77089469 3698839.12848487)
,Health Points,POINT (8275560.12089469 3698524.42848487)
,Health Points,POINT (8276650.54589469 3702082.87848487)
,Health Points,POINT (8276288.59589469 3701865.00348487)
,Health Points,POINT (8275949.14589469 3701664.97848487)
,Health Points,POINT (8276640.04589469 3701609.40348487)
,Health Points,POINT (8275881.04589469 3701347.20348487)
,Health Points,POINT (8275987.99589469 3700851.90348487)
,Health Points,POINT (8275838.37089469 3700691.62848487)
,Health Points,POINT (8276672.89589469 3700645.27848487)
,Health Points,POINT (8275488.42089469 3700575.07848487)
,Health Points,POINT (8275965.57089469 3700513.05348487)
,Health Points,POINT (8274900.27089469 3700389.15348487)
,Health Points,POINT (8275515.64589469 3703391.02848487)
,Health Points,POINT (8276746.09589469 3703026.15348487)
,Health Points,POINT (8275183.62089469 3702902.25348487)
,Health Points,POINT (8275059.64589469 3702889.12848487)
,Health Points,POINT (8276735.89589469 3702861.60348487)
,Health Points,POINT (8274929.74589469 3702858.30348487)
,Health Points,POINT (8275066.54589469 3702849.67848487)
,Health Points,POINT (8276726.07089469 3702845.55348487)
,Health Points,POINT (8276713.54589469 3702836.25348487)
,Health Points,POINT (8274988.02089469 3702774.52848487)
,Health Points,POINT (8275123.54589469 3702766.42848487)
,Health Points,POINT (8275208.67089469 3702761.32848487)
,Health Points,POINT (8275197.87089469 3702757.72848487)
,Health Points,POINT (8275107.19589469 3702732.67848487)
,Health Points,POINT (8275284.49589469 3702691.42848487)
,Health Points,POINT (8275363.92089469 3702637.42848487)
,Health Points,POINT (8275383.94589469 3702636.82848487)
,Health Points,POINT (8275086.49589469 3702613.50348487)
,Health Points,POINT (8275268.37089469 3702610.87848487)
,Health Points,POINT (8275310.82089469 3702575.85348487)
,Health Points,POINT (8275057.24589469 3702573.45348487)
,Health Points,POINT (8274982.62089469 3702517.72848487)
,Health Points,POINT (8275003.24589469 3702465.07848487)
,Health Points,POINT (8275462.77089469 3702446.85348487)
,Health Points,POINT (8275785.87089469 3702435.52848487)
,Health Points,POINT (8275841.07089469 3702429.22848487)
,Health Points,POINT (8275824.94589469 3702415.57848487)
,Health Points,POINT (8276021.37089469 3702347.77848487)
,Health Points,POINT (8275009.54589469 3702346.57848487)
,Health Points,POINT (8275393.17089469 3702345.07848487)
,Health Points,POINT (8275132.84589469 3706003.95348487)
,Health Points,POINT (8275990.39589469 3705997.05348487)
,Health Points,POINT (8275293.42089469 3705974.40348487)
,Health Points,POINT (8276488.69589469 3705841.27848487)
,Health Points,POINT (8276486.89589469 3705791.55348487)
,Health Points,POINT (8276206.77089469 3705674.55348487)
,Health Points,POINT (8275547.59589469 3705624.67848487)
,Health Points,POINT (8276581.54589469 3705571.87848487)
,Health Points,POINT (8276048.89589469 3705569.55348487)
,Health Points,POINT (8275402.99589469 3704327.70348487)
,Health Points,POINT (8275171.62089469 3707339.47848487)
,Health Points,POINT (8275364.82089469 3707116.42848487)
,Health Points,POINT (8275317.04589469 3706977.52848487)
,Health Points,POINT (8275477.99589469 3706635.07848487)
,Health Points,POINT (8275022.67089469 3706520.10348487)
,Health Points,POINT (8276242.92089469 3706421.62848487)
,Health Points,POINT (8275524.57089469 3706321.05348487)
,Health Points,POINT (8276784.57089469 3706158.90348487)
,Health Points,POINT (8276688.42089469 3709958.40348487)
,Health Points,POINT (8275074.04589469 3709811.40348487)
,Health Points,POINT (8275345.69589469 3709598.55348487)
,Health Points,POINT (8276116.02089469 3709564.50348487)
,Health Points,POINT (8275128.94589469 3709543.35348487)
,Health Points,POINT (8275171.02089469 3709423.65348487)
,Health Points,POINT (8276279.67089469 3709386.60348487)
,Health Points,POINT (8276185.62089469 3709350.52848487)
,Health Points,POINT (8275131.04589469 3709294.27848487)
,Health Points,POINT (8275159.09589469 3709216.12848487)
,Health Points,POINT (8276254.32089469 3709207.72848487)
,Health Points,POINT (8275674.72089469 3709162.65348487)
,Health Points,POINT (8275160.89589469 3709047.67848487)
,Health Points,POINT (8275178.82089469 3709035.07848487)
,Health Points,POINT (8275249.84589469 3709031.62848487)
,Health Points,POINT (8275096.69589469 3709031.25348487)
,Health Points,POINT (8275583.74589469 3708985.57848487)
,Health Points,POINT (8276180.82089469 3708935.17848487)
,Health Points,POINT (8275429.62089469 3708932.47848487)
,Health Points,POINT (8276718.27089469 3708915.07848487)
,Health Points,POINT (8275188.04589469 3708888.22848487)
,Health Points,POINT (8276234.89589469 3708813.90348487)
,Health Points,POINT (8276708.44589469 3708768.22848487)
,Health Points,POINT (8275057.84589469 3708740.47848487)
,Health Points,POINT (8275201.77089469 3708603.37848487)
,Health Points,POINT (8276248.92089469 3708565.80348487)
,Health Points,POINT (8276230.99589469 3708457.65348487)
,Health Points,POINT (8276172.49589469 3708407.55348487)
,Health Points,POINT (8276190.42089469 3708221.47848487)
,Health Points,POINT (8276192.82089469 3708078.75348487)
,Health Points,POINT (8275298.82089469 3711766.80348487)
,Health Points,POINT (8274889.17089469 3711641.77848487)
,Health Points,POINT (8275412.89589469 3711588.97848487)
,Health Points,POINT (8276677.99589469 3711292.35348487)
,Health Points,POINT (8276140.24589469 3711288.52848487)
,Health Points,POINT (8275659.49589469 3711176.85348487)
,Health Points,POINT (8275174.02089469 3710976.90348487)
,Health Points,POINT (8275185.42089469 3710976.15348487)
,Health Points,POINT (8275606.39589469 3710966.70348487)
,Health Points,POINT (8275073.67089469 3710952.90348487)
,Health Points,POINT (8275609.92089469 3710942.47848487)
,Health Points,POINT (8275048.92089469 3710897.47848487)
,Health Points,POINT (8275248.04589469 3710788.35348487)
,Health Points,POINT (8275578.27089469 3710767.50348487)
,Health Points,POINT (8275758.04589469 3710758.50348487)
,Health Points,POINT (8275348.99589469 3710747.77848487)
,Health Points,POINT (8275058.74589469 3710726.62848487)
,Health Points,POINT (8274965.97089469 3710708.10348487)
,Health Points,POINT (8274909.49589469 3710628.15348487)
,Health Points,POINT (8276219.07089469 3710567.25348487)
,Health Points,POINT (8275173.72089469 3710506.20348487)
,Health Points,POINT (8275579.77089469 3710461.80348487)
,Health Points,POINT (8276245.02089469 3710446.50348487)
,Health Points,POINT (8275497.72089469 3710336.32848487)
,Health Points,POINT (8275476.49589469 3710315.10348487)
,Health Points,POINT (8275701.27089469 3710039.92848487)
,Health Points,POINT (8275904.07089469 3713020.87848487)
,Health Points,POINT (8275839.57089469 3712961.40348487)
,Health Points,POINT (8276638.92089469 3712253.85348487)
,Health Points,POINT (8276613.79589469 3712224.30348487)
,Health Points,POINT (8276507.14589469 3712187.85348487)
,Health Points,POINT (8276612.89589469 3712160.47848487)
,Health Points,POINT (8276602.17089469 3712115.62848487)
,Health Points,POINT (8277465.04589469 3674343.75348487)
,Health Points,POINT (8278282.54589469 3681173.55348487)
,Health Points,POINT (8278323.49589469 3681094.65348487)
,Health Points,POINT (8278316.29589469 3681028.35348487)
,Health Points,POINT (8278291.84589469 3681022.12848487)
,Health Points,POINT (8278252.69589469 3681010.57848487)
,Health Points,POINT (8278237.47089469 3680684.10348487)
,Health Points,POINT (8278677.27089469 3679832.92848487)
,Health Points,POINT (8278618.77089469 3679785.15348487)
,Health Points,POINT (8278213.54589469 3682639.27848487)
,Health Points,POINT (8277934.39589469 3682137.67848487)
,Health Points,POINT (8278507.99589469 3682094.32848487)
,Health Points,POINT (8277339.34589469 3681895.12848487)
,Health Points,POINT (8278705.39589469 3681724.72848487)
,Health Points,POINT (8278402.62089469 3681366.75348487)
,Health Points,POINT (8278374.19589469 3681339.00348487)
,Health Points,POINT (8278407.04589469 3681335.62848487)
,Health Points,POINT (8278353.94589469 3681262.50348487)
,Health Points,POINT (8278383.19589469 3681208.20348487)
,Health Points,POINT (8277969.94589469 3684309.60348487)
,Health Points,POINT (8277821.52089469 3686353.95348487)
,Health Points,POINT (8277627.49589469 3686350.72848487)
,Health Points,POINT (8277547.17089469 3686262.00348487)
,Health Points,POINT (8277060.79589469 3686222.85348487)
,Health Points,POINT (8278269.72089469 3686145.52848487)
,Health Points,POINT (8278194.19589469 3688217.17848487)
,Health Points,POINT (8277430.99589469 3688000.27848487)
,Health Points,POINT (8277018.64589469 3687866.32848487)
,Health Points,POINT (8277997.99589469 3687811.05348487)
,Health Points,POINT (8277932.97089469 3687710.40348487)
,Health Points,POINT (8278070.52089469 3687696.97848487)
,Health Points,POINT (8278588.92089469 3687499.05348487)
,Health Points,POINT (8278531.54589469 3687394.20348487)
,Health Points,POINT (8278228.24589469 3687374.17848487)
,Health Points,POINT (8278221.04589469 3687344.32848487)
,Health Points,POINT (8278062.87089469 3687284.02848487)
,Health Points,POINT (8278489.77089469 3687246.67848487)
,Health Points,POINT (8277652.24589469 3687204.67848487)
,Health Points,POINT (8277108.87089469 3690375.00348487)
,Health Points,POINT (8277127.02089469 3690255.15348487)
,Health Points,POINT (8276915.07089469 3690241.57848487)
,Health Points,POINT (8276976.57089469 3690236.40348487)
,Health Points,POINT (8277411.87089469 3690085.05348487)
,Health Points,POINT (8277453.72089469 3690038.77848487)
,Health Points,POINT (8278231.24589469 3689718.97848487)
,Health Points,POINT (8277153.64589469 3689482.12848487)
,Health Points,POINT (8277228.87089469 3689443.72848487)
,Health Points,POINT (8277249.72089469 3689358.90348487)
,Health Points,POINT (8277780.04589469 3689266.57848487)
,Health Points,POINT (8277027.94589469 3689194.95348487)
,Health Points,POINT (8277385.02089469 3689053.12848487)
,Health Points,POINT (8276992.99589469 3689028.37848487)
,Health Points,POINT (8277637.32089469 3692580.00348487)
,Health Points,POINT (8278402.62089469 3692105.77848487)
,Health Points,POINT (8277272.44589469 3692053.87848487)
,Health Points,POINT (8278383.79589469 3692046.37848487)
,Health Points,POINT (8276906.67089469 3691951.72848487)
,Health Points,POINT (8276878.02089469 3691934.40348487)
,Health Points,POINT (8276826.12089469 3691806.67848487)
,Health Points,POINT (8278303.47089469 3691792.87848487)
,Health Points,POINT (8276821.02089469 3691397.02848487)
,Health Points,POINT (8277121.39589469 3691392.30348487)
,Health Points,POINT (8277341.44589469 3691230.67848487)
,Health Points,POINT (8277225.57089469 3691037.47848487)
,Health Points,POINT (8277578.82089469 3691008.30348487)
,Health Points,POINT (8277999.79589469 3694521.30348487)
,Health Points,POINT (8278261.39589469 3694402.50348487)
,Health Points,POINT (8277536.37089469 3694341.07848487)
,Health Points,POINT (8277485.37089469 3694281.60348487)
,Health Points,POINT (8277731.37089469 3694268.17848487)
,Health Points,POINT (8278501.09589469 3694074.97848487)
,Health Points,POINT (8278285.84589469 3693367.12848487)
,Health Points,POINT (8278498.47089469 3693067.27848487)
,Health Points,POINT (8277531.64589469 3692822.40348487)
,Health Points,POINT (8277615.19589469 3692756.77848487)
,Health Points,POINT (8277058.09589469 3696159.45348487)
,Health Points,POINT (8278100.74589469 3695657.47848487)
,Health Points,POINT (8278696.39589469 3695609.17848487)
,Health Points,POINT (8278312.39589469 3695447.55348487)
,Health Points,POINT (8277895.32089469 3695402.77848487)
,Health Points,POINT (8278155.12089469 3695257.05348487)
,Health Points,POINT (8278225.24589469 3695041.50348487)
,Health Points,POINT (8278070.89589469 3698118.75348487)
,Health Points,POINT (8278096.54589469 3698111.17848487)
,Health Points,POINT (8278099.24589469 3698094.22848487)
,Health Points,POINT (8277091.24589469 3697853.25348487)
,Health Points,POINT (8276813.29589469 3697755.30348487)
,Health Points,POINT (8277182.59589469 3697743.90348487)
,Health Points,POINT (8277450.42089469 3697558.80348487)
,Health Points,POINT (8277133.02089469 3697434.37848487)
,Health Points,POINT (8277749.89589469 3697347.97848487)
,Health Points,POINT (8277437.89589469 3697292.77848487)
,Health Points,POINT (8277688.39589469 3697227.67848487)
,Health Points,POINT (8277350.97089469 3697107.37848487)
,Health Points,POINT (8277344.74589469 3697029.45348487)
,Health Points,POINT (8277252.72089469 3697010.40348487)
,Health Points,POINT (8278058.89589469 3696963.45348487)
,Health Points,POINT (8277575.52089469 3696828.52848487)
,Health Points,POINT (8277606.57089469 3696782.85348487)
,Health Points,POINT (8277504.72089469 3700035.30348487)
,Health Points,POINT (8277731.37089469 3699787.20348487)
,Health Points,POINT (8277734.07089469 3699583.72848487)
,Health Points,POINT (8277245.29589469 3699514.27848487)
,Health Points,POINT (8277437.59589469 3698917.05348487)
,Health Points,POINT (8277358.17089469 3701752.20348487)
,Health Points,POINT (8276837.97089469 3701697.22848487)
,Health Points,POINT (8278395.42089469 3700863.90348487)
,Health Points,POINT (8277641.82089469 3700616.85348487)
,Health Points,POINT (8277585.72089469 3700521.97848487)
,Health Points,POINT (8277834.94589469 3704125.87848487)
,Health Points,POINT (8277415.47089469 3704018.70348487)
,Health Points,POINT (8276941.32089469 3702977.25348487)
,Health Points,POINT (8276907.57089469 3705379.57848487)
,Health Points,POINT (8278614.57089469 3705035.32848487)
,Health Points,POINT (8278597.84589469 3704758.20348487)
,Health Points,POINT (8277819.49589469 3704700.90348487)
,Health Points,POINT (8278020.72089469 3704673.15348487)
,Health Points,POINT (8277969.64589469 3704652.52848487)
,Health Points,POINT (8278579.02089469 3704644.80348487)
,Health Points,POINT (8278141.32089469 3704625.00348487)
,Health Points,POINT (8278023.72089469 3704603.25348487)
,Health Points,POINT (8278278.64589469 3704553.67848487)
,Health Points,POINT (8278720.32089469 3704481.75348487)
,Health Points,POINT (8277720.94589469 3704292.75348487)
,Health Points,POINT (8277710.52089469 3704275.65348487)
,Health Points,POINT (8277735.87089469 3704259.52848487)
,Health Points,POINT (8278354.24589469 3708053.40348487)
,Health Points,POINT (8278699.09589469 3707219.77848487)
,Health Points,POINT (8278605.87089469 3706623.15348487)
,Health Points,POINT (8277052.09589469 3709897.42848487)
,Health Points,POINT (8278712.22089469 3709431.67848487)
,Health Points,POINT (8278608.94589469 3709406.55348487)
,Health Points,POINT (8278038.64589469 3709388.32848487)
,Health Points,POINT (8277410.37089469 3709342.05348487)
,Health Points,POINT (8278560.57089469 3709155.22848487)
,Health Points,POINT (8278001.89589469 3709150.35348487)
,Health Points,POINT (8278570.39589469 3708905.25348487)
,Health Points,POINT (8277063.42089469 3708620.92848487)
,Health Points,POINT (8277665.44589469 3708587.55348487)
,Health Points,POINT (8278046.97089469 3708561.97848487)
,Health Points,POINT (8277884.82089469 3708375.00348487)
,Health Points,POINT (8278087.02089469 3708194.70348487)
,Health Points,POINT (8278546.54589469 3708127.05348487)
,Health Points,POINT (8278577.59589469 3711498.97848487)
,Health Points,POINT (8278175.97089469 3711495.07848487)
,Health Points,POINT (8278644.12089469 3711315.07848487)
,Health Points,POINT (8277200.82089469 3711227.32848487)
,Health Points,POINT (8278705.99589469 3711086.40348487)
,Health Points,POINT (8276921.29589469 3710857.35348487)
,Health Points,POINT (8277684.49589469 3710798.62848487)
,Health Points,POINT (8277087.04589469 3710760.00348487)
,Health Points,POINT (8278697.29589469 3710517.37848487)
,Health Points,POINT (8278161.64589469 3710322.82848487)
,Health Points,POINT (8277713.22089469 3710316.30348487)
,Health Points,POINT (8277102.87089469 3710224.35348487)
,Health Points,POINT (8276972.67089469 3710196.60348487)
,Health Points,POINT (8277067.92089469 3710190.30348487)
,Health Points,POINT (8276812.39589469 3710043.75348487)
,Health Points,POINT (8276978.07089469 3715693.80348487)
,Health Points,POINT (8278527.42089469 3715687.27848487)
,Health Points,POINT (8278528.32089469 3715666.95348487)
,Health Points,POINT (8280049.84589469 3676779.30348487)
,Health Points,POINT (8279823.79589469 3675557.77848487)
,Health Points,POINT (8280576.27089469 3675480.67848487)
,Health Points,POINT (8279422.84589469 3678952.12848487)
,Health Points,POINT (8279149.62089469 3678285.37848487)
,Health Points,POINT (8242743.27089469 3673297.87848487)
,Health Points,POINT (8278732.54589469 3679542.45348487)
,Health Points,POINT (8278848.42089469 3687895.50348487)
,Health Points,POINT (8280307.54589469 3690562.80348487)
,Health Points,POINT (8279811.27089469 3689667.37848487)
,Health Points,POINT (8279206.69589469 3692254.20348487)
,Health Points,POINT (8279238.27089469 3692158.95348487)
,Health Points,POINT (8279307.34589469 3692138.32848487)
,Health Points,POINT (8279743.84589469 3691615.57848487)
,Health Points,POINT (8279428.24589469 3691307.10348487)
,Health Points,POINT (8279439.27089469 3691176.97848487)
,Health Points,POINT (8279931.04589469 3691091.85348487)
,Health Points,POINT (8279881.17089469 3694297.72848487)
,Health Points,POINT (8279516.59589469 3694252.95348487)
,Health Points,POINT (8279378.97089469 3694162.20348487)
,Health Points,POINT (8279503.17089469 3694136.55348487)
,Health Points,POINT (8279895.49589469 3693579.37848487)
,Health Points,POINT (8280380.37089469 3693148.80348487)
,Health Points,POINT (8280487.32089469 3692922.97848487)
,Health Points,POINT (8279906.82089469 3696464.85348487)
,Health Points,POINT (8279997.04589469 3696393.75348487)
,Health Points,POINT (8279966.59589469 3696386.85348487)
,Health Points,POINT (8279656.02089469 3696354.67848487)
,Health Points,POINT (8279666.74589469 3696181.20348487)
,Health Points,POINT (8280388.17089469 3695963.85348487)
,Health Points,POINT (8278748.67089469 3695521.65348487)
,Health Points,POINT (8279008.09589469 3694869.75348487)
,Health Points,POINT (8279016.19589469 3694834.80348487)
,Health Points,POINT (8280436.24589469 3698310.75348487)
,Health Points,POINT (8279438.97089469 3697173.30348487)
,Health Points,POINT (8279439.57089469 3697034.55348487)
,Health Points,POINT (8280532.99589469 3700229.62848487)
,Health Points,POINT (8280141.49589469 3698539.05348487)
,Health Points,POINT (8279586.79589469 3701451.97848487)
,Health Points,POINT (8280589.69589469 3700457.10348487)
,Health Points,POINT (8279544.64589469 3704203.80348487)
,Health Points,POINT (8280068.67089469 3703993.87848487)
,Health Points,POINT (8280277.99589469 3703958.62848487)
,Health Points,POINT (8280342.19589469 3703933.80348487)
,Health Points,POINT (8280233.22089469 3703931.85348487)
,Health Points,POINT (8280378.04589469 3703622.17848487)
,Health Points,POINT (8278732.54589469 3703513.12848487)
,Health Points,POINT (8279337.49589469 3703350.75348487)
,Health Points,POINT (8278866.34589469 3703299.30348487)
,Health Points,POINT (8278894.62089469 3703273.12848487)
,Health Points,POINT (8279213.52089469 3703255.80348487)
,Health Points,POINT (8278826.59589469 3703221.52848487)
,Health Points,POINT (8279193.19589469 3703207.12848487)
,Health Points,POINT (8279263.69589469 3703186.87848487)
,Health Points,POINT (8279084.29589469 3703143.82848487)
,Health Points,POINT (8278756.69589469 3703136.10348487)
,Health Points,POINT (8279388.57089469 3703122.90348487)
,Health Points,POINT (8279102.52089469 3703119.00348487)
,Health Points,POINT (8278802.07089469 3703042.20348487)
,Health Points,POINT (8279273.59589469 3703027.35348487)
,Health Points,POINT (8279135.67089469 3702931.87848487)
,Health Points,POINT (8279333.29589469 3702927.60348487)
,Health Points,POINT (8279378.67089469 3702779.17848487)
,Health Points,POINT (8280207.19589469 3705980.32848487)
,Health Points,POINT (8280246.04589469 3705979.50348487)
,Health Points,POINT (8280132.87089469 3705881.17848487)
,Health Points,POINT (8279400.72089469 3704734.35348487)
,Health Points,POINT (8278858.84589469 3704456.32848487)
,Health Points,POINT (8279453.89589469 3704414.47848487)
,Health Points,POINT (8279511.79589469 3704413.65348487)
,Health Points,POINT (8280237.12089469 3704335.50348487)
,Health Points,POINT (8279960.29589469 3704246.47848487)
,Health Points,POINT (8280141.57089469 3708009.75348487)
,Health Points,POINT (8280125.14589469 3707992.50348487)
,Health Points,POINT (8279111.44589469 3707963.77848487)
,Health Points,POINT (8280004.17089469 3707937.22848487)
,Health Points,POINT (8280303.12089469 3707912.40348487)
,Health Points,POINT (8280175.54589469 3707911.35348487)
,Health Points,POINT (8280097.39589469 3707898.45348487)
,Health Points,POINT (8280028.69589469 3707760.22848487)
,Health Points,POINT (8279986.92089469 3707719.80348487)
,Health Points,POINT (8280024.49589469 3707681.62848487)
,Health Points,POINT (8279997.04589469 3707670.97848487)
,Health Points,POINT (8278941.27089469 3707625.60348487)
,Health Points,POINT (8279998.84589469 3707597.10348487)
,Health Points,POINT (8279381.07089469 3707490.82848487)
,Health Points,POINT (8278733.14589469 3707303.70348487)
,Health Points,POINT (8280030.19589469 3707272.57848487)
,Health Points,POINT (8280386.67089469 3707263.12848487)
,Health Points,POINT (8280614.22089469 3707246.10348487)
,Health Points,POINT (8279654.82089469 3707207.55348487)
,Health Points,POINT (8278975.24589469 3707164.42848487)
,Health Points,POINT (8278981.54589469 3707140.65348487)
,Health Points,POINT (8280067.17089469 3707021.25348487)
,Health Points,POINT (8280409.32089469 3706958.17848487)
,Health Points,POINT (8279093.52089469 3706834.05348487)
,Health Points,POINT (8278870.17089469 3706492.42848487)
,Health Points,POINT (8280630.94589469 3709910.85348487)
,Health Points,POINT (8279549.14589469 3709489.35348487)
,Health Points,POINT (8279656.62089469 3709301.70348487)
,Health Points,POINT (8279126.97089469 3708729.75348487)
,Health Points,POINT (8280427.02089469 3708716.17848487)
,Health Points,POINT (8279786.52089469 3708685.20348487)
,Health Points,POINT (8279515.99589469 3708547.27848487)
,Health Points,POINT (8279190.27089469 3708355.27848487)
,Health Points,POINT (8278934.37089469 3708257.55348487)
,Health Points,POINT (8278906.32089469 3708247.20348487)
,Health Points,POINT (8279748.87089469 3708216.37848487)
,Health Points,POINT (8279850.12089469 3708079.27848487)
,Health Points,POINT (8279978.22089469 3708076.72848487)
,Health Points,POINT (8280465.19589469 3711059.55348487)
,Health Points,POINT (8280213.19589469 3710778.82848487)
,Health Points,POINT (8279955.79589469 3710762.77848487)
,Health Points,POINT (8280043.32089469 3710649.30348487)
,Health Points,POINT (8279674.54589469 3710545.95348487)
,Health Points,POINT (8279582.29589469 3710473.42848487)
,Health Points,POINT (8278932.27089469 3710136.67848487)
,Health Points,POINT (8280219.49589469 3710125.87848487)
,Health Points,POINT (8282114.89589469 3673079.62848487)
,Health Points,POINT (8281543.99589469 3673047.67848487)
,Health Points,POINT (8281792.09589469 3672019.87848487)
,Health Points,POINT (8282431.02089469 3674345.25348487)
,Health Points,POINT (8281721.07089469 3685735.27848487)
,Health Points,POINT (8281197.04589469 3690600.37848487)
,Health Points,POINT (8281331.97089469 3690526.57848487)
,Health Points,POINT (8282139.34589469 3690204.75348487)
,Health Points,POINT (8280705.87089469 3691264.72848487)
,Health Points,POINT (8281066.54589469 3694600.12848487)
,Health Points,POINT (8281108.02089469 3694560.07848487)
,Health Points,POINT (8282310.12089469 3694544.70348487)
,Health Points,POINT (8281125.64589469 3694541.70348487)
,Health Points,POINT (8281297.32089469 3694483.65348487)
,Health Points,POINT (8281331.07089469 3694345.80348487)
,Health Points,POINT (8280976.69589469 3694169.32848487)
,Health Points,POINT (8281150.47089469 3693155.62848487)
,Health Points,POINT (8280676.62089469 3693118.65348487)
,Health Points,POINT (8280664.99589469 3693106.05348487)
,Health Points,POINT (8282289.79589469 3696245.32848487)
,Health Points,POINT (8282470.77089469 3696081.82848487)
,Health Points,POINT (8281875.34589469 3695852.47848487)
,Health Points,POINT (8280936.04589469 3695737.20348487)
,Health Points,POINT (8281659.87089469 3695731.50348487)
,Health Points,POINT (8282131.32089469 3695386.35348487)
,Health Points,POINT (8281585.54589469 3697824.82848487)
,Health Points,POINT (8281565.14589469 3697811.77848487)
,Health Points,POINT (8282021.97089469 3697376.10348487)
,Health Points,POINT (8281377.72089469 3697202.32848487)
,Health Points,POINT (8281506.94589469 3697188.90348487)
,Health Points,POINT (8281328.67089469 3697149.75348487)
,Health Points,POINT (8282456.74589469 3696798.90348487)
,Health Points,POINT (8282234.89589469 3705981.22848487)
,Health Points,POINT (8282123.52089469 3705825.45348487)
,Health Points,POINT (8280982.02089469 3705794.85348487)
,Health Points,POINT (8280980.89589469 3705781.20348487)
,Health Points,POINT (8280999.04589469 3705754.65348487)
,Health Points,POINT (8282279.37089469 3705628.65348487)
,Health Points,POINT (8280906.79589469 3705624.37848487)
,Health Points,POINT (8282389.24589469 3705598.72848487)
,Health Points,POINT (8282494.09589469 3705586.50348487)
,Health Points,POINT (8280747.34589469 3705514.50348487)
,Health Points,POINT (8281025.59589469 3705501.37848487)
,Health Points,POINT (8282527.47089469 3705485.85348487)
,Health Points,POINT (8282011.24589469 3705482.92848487)
,Health Points,POINT (8281009.24589469 3705472.80348487)
,Health Points,POINT (8281029.87089469 3705214.12848487)
,Health Points,POINT (8281128.94589469 3705001.57848487)
,Health Points,POINT (8281671.19589469 3704954.92848487)
,Health Points,POINT (8281267.77089469 3704937.37848487)
,Health Points,POINT (8282238.49589469 3704806.87848487)
,Health Points,POINT (8282176.69589469 3704787.52848487)
,Health Points,POINT (8282154.57089469 3704772.60348487)
,Health Points,POINT (8282298.79589469 3704760.90348487)
,Health Points,POINT (8281764.04589469 3704721.60348487)
,Health Points,POINT (8282361.19589469 3704375.40348487)
,Health Points,POINT (8280821.14589469 3704351.32848487)
,Health Points,POINT (8280655.99589469 3706978.57848487)
