id,geometry
,POINT (8278115.970894692 3702043.203484872)
,POINT (8272435.770894693 3694788.528484872)
,POINT (8281753.920894693 3705411.528484872)
,POINT (8287814.670894693 3707581.128484872)
,POINT (8269597.020894693 3687543.678484872)
,POINT (8277358.995894693 3702049.353484872)
,POINT (8265984.720894692 3708501.828484872)
,POINT (8259875.820894693 3688476.828484872)
,POINT (8270669.295894693 3687579.528484872)
,POINT (8277426.720894692 3698647.353484872)
,POINT (8281144.470894692 3705278.103484872)
,POINT (8272450.920894693 3694776.528484872)
,POINT (8259624.120894693 3687642.678484872)
,POINT (8271716.295894693 3695099.328484872)
,POINT (8275555.320894693 3690730.728484872)
,POINT (8286543.120894693 3707744.928484872)
,POINT (8261371.320894693 3687726.903484872)
,POINT (8266282.245894693 3709204.878484872)
,POINT (8275228.995894693 3692966.628484872)
,POINT (8277741.120894693 3702134.928484872)
,POINT (8281428.045894693 3705461.103484872)
,POINT (8287746.420894693 3707723.103484872)
,POINT (8266689.195894693 3708672.303484872)
,POINT (8270309.745894693 3687699.303484872)
,POINT (8281200.870894693 3705477.453484872)
,POINT (8277756.495894693 3698631.453484872)
,POINT (8270687.820894693 3687733.203484872)
,POINT (8287731.420894693 3707743.128484872)
,POINT (8271835.470894692 3695094.003484872)
,POINT (8265975.570894693 3708947.178484872)
,POINT (8261176.395894693 3688652.703484872)
,POINT (8275059.270894693 3692966.403484872)
,POINT (8269412.220894692 3687638.778484872)
,POINT (8265363.120894693 3709386.978484872)
,POINT (8265375.645894693 3709381.428484872)
,POINT (8278584.945894693 3707108.028484872)
,POINT (8271369.345894692 3695163.003484872)
,POINT (8282524.695894693 3705452.103484872)
,POINT (8261190.270894693 3688628.178484872)
,POINT (8281732.995894693 3709744.503484872)
,POINT (8272675.170894693 3695195.478484872)
,POINT (8287337.595894692 3707907.153484872)
,POINT (8277416.745894693 3707034.228484872)
,POINT (8269847.820894693 3687781.728484872)
,POINT (8277404.445894693 3707047.653484872)
,POINT (8271833.145894693 3695116.653484872)
,POINT (8269910.895894693 3687867.228484872)
,POINT (8275421.145894693 3693009.828484872)
,POINT (8261258.520894693 3686178.003484872)
,POINT (8281350.720894692 3709844.628484872)
,POINT (8288121.120894693 3707972.553484872)
,POINT (8270550.345894692 3687812.703484872)
,POINT (8281981.995894693 3709736.328484872)
,POINT (8276278.995894693 3692985.678484872)
,POINT (8280670.320894693 3709708.728484872)
,POINT (8266896.495894693 3709602.378484872)
,POINT (8289946.320894693 3707995.578484872)
,POINT (8260200.570894693 3685455.153484872)
,POINT (8260855.695894693 3686113.803484872)
,POINT (8276964.270894693 3707597.178484872)
,POINT (8275429.620894693 3692996.928484872)
,POINT (8289056.820894693 3707963.553484872)
,POINT (8274894.870894693 3693041.703484872)
,POINT (8277142.170894693 3707199.228484872)
,POINT (8277028.545894693 3707367.903484872)
,POINT (8282452.170894693 3709853.253484872)
,POINT (8261902.695894693 3665912.853484872)
,POINT (8266323.945894693 3709528.353484872)
,POINT (8271410.895894693 3695592.978484872)
,POINT (8269319.370894693 3687957.903484872)
,POINT (8275787.595894692 3693034.878484872)
,POINT (8277715.320894693 3707839.203484872)
,POINT (8281855.695894693 3709850.028484872)
,POINT (8272283.370894693 3695403.678484872)
,POINT (8261732.970894692 3669369.678484872)
,POINT (8262156.570894693 3665831.103484872)
,POINT (8267275.395894693 3672963.903484872)
,POINT (8267382.120894693 3672739.803484872)
,POINT (8278679.445894693 3707822.403484872)
,POINT (8288963.070894693 3701027.703484872)
,POINT (8272093.620894693 3695741.478484872)
,POINT (8270134.470894692 3687885.378484872)
,POINT (8288557.320894693 3702997.503484872)
,POINT (8280694.995894693 3706221.228484872)
,POINT (8262048.045894693 3666014.103484872)
,POINT (8281075.245894693 3706346.928484872)
,POINT (8274952.020894693 3693158.478484872)
,POINT (8271429.345894692 3695596.353484872)
,POINT (8269195.845894692 3694341.153484872)
,POINT (8276355.420894693 3693158.478484872)
,POINT (8261538.870894693 3666062.028484872)
,POINT (8289090.945894693 3700749.903484872)
,POINT (8267975.145894693 3677976.903484872)
,POINT (8271073.170894693 3695653.128484872)
,POINT (8278397.820894693 3704366.853484872)
,POINT (8275756.545894693 3693119.103484872)
,POINT (8267936.070894693 3667883.628484872)
,POINT (8275466.670894693 3693130.203484872)
,POINT (8281720.020894693 3709864.578484872)
,POINT (8270644.845894692 3694329.978484872)
,POINT (8261725.470894692 3666013.878484872)
,POINT (8277547.320894693 3704341.578484872)
,POINT (8268192.870894693 3668136.228484872)
,POINT (8272177.995894693 3701101.953484872)
,POINT (8289251.745894693 3701402.703484872)
,POINT (8281202.970894692 3706379.403484872)
,POINT (8262872.445894693 3666156.378484872)
,POINT (8278615.770894693 3704353.803484872)
,POINT (8275083.495894693 3693266.028484872)
,POINT (8272530.270894693 3701045.178484872)
,POINT (8270912.370894693 3690975.303484872)
,POINT (8269487.895894693 3690976.803484872)
,POINT (8281125.645894693 3706390.653484872)
,POINT (8271761.970894692 3701093.853484872)
,POINT (8288346.570894693 3701715.153484872)
,POINT (8261885.970894692 3666137.628484872)
,POINT (8289567.120894693 3698253.153484872)
,POINT (8270548.545894693 3690947.553484872)
,POINT (8276117.445894693 3693239.328484872)
,POINT (8288384.670894693 3700370.553484872)
,POINT (8278277.145894693 3704458.803484872)
,POINT (8282455.695894693 3706357.953484872)
,POINT (8266926.570894693 3727116.828484872)
,POINT (8262376.620894693 3666164.328484872)
,POINT (8289097.470894692 3700323.378484872)
,POINT (8269075.695894693 3668183.403484872)
,POINT (8281880.070894693 3706401.003484872)
,POINT (8270136.045894693 3691173.378484872)
,POINT (8281471.695894693 3706402.203484872)
,POINT (8271303.795894693 3701128.353484872)
,POINT (8277442.245894693 3704398.053484872)
,POINT (8262762.795894693 3666212.253484872)
,POINT (8271639.645894693 3701144.553484872)
,POINT (8267864.295894693 3666999.903484872)
,POINT (8288362.920894693 3695156.703484872)
,POINT (8262238.245894693 3666162.528484872)
,POINT (8266064.820894693 3724069.203484872)
,POINT (8271535.770894693 3701224.953484872)
,POINT (8275166.820894693 3693409.728484872)
,POINT (8269378.020894693 3691057.053484872)
,POINT (8275522.470894692 3693431.928484872)
,POINT (8277722.670894693 3704611.578484872)
,POINT (8289539.595894692 3695233.503484872)
,POINT (8278543.545894693 3704556.153484872)
,POINT (8276210.895894693 3693633.903484872)
,POINT (8262348.120894693 3666247.578484872)
,POINT (8278584.420894693 3704524.953484872)
,POINT (8281096.395894693 3706427.028484872)
,POINT (8272665.570894693 3701169.603484872)
,POINT (8272677.045894693 3701173.278484872)
,POINT (8289105.495894693 3694696.053484872)
,POINT (8266360.995894693 3727117.428484872)
,POINT (8277550.395894693 3704635.278484872)
,POINT (8269796.745894693 3691419.378484872)
,POINT (8275402.995894693 3693506.403484872)
,POINT (8289952.245894693 3696022.953484872)
,POINT (8275855.320894693 3693526.653484872)
,POINT (8290005.195894693 3696025.278484872)
,POINT (8267147.820894693 3720026.253484872)
,POINT (8278234.920894693 3704618.403484872)
,POINT (8281456.170894693 3706410.003484872)
,POINT (8271361.395894693 3701331.003484872)
,POINT (8263306.170894693 3666224.628484872)
,POINT (8269425.570894693 3691250.028484872)
,POINT (8266589.370894693 3722052.378484872)
,POINT (8261857.170894693 3666333.603484872)
,POINT (8270594.595894692 3691515.453484872)
,POINT (8280913.020894693 3706591.278484872)
,POINT (8265372.495894693 3719957.778484872)
,POINT (8262159.345894692 3666487.428484872)
,POINT (8271086.370894693 3701325.153484872)
,POINT (8277490.995894693 3704621.028484872)
,POINT (8277952.620894693 3704784.153484872)
,POINT (8276114.595894692 3693769.503484872)
,POINT (8269873.545894693 3691645.278484872)
,POINT (8262203.520894693 3666281.628484872)
,POINT (8271825.120894693 3701280.078484872)
,POINT (8270117.520894693 3691467.753484872)
,POINT (8276214.195894693 3693953.253484872)
,POINT (8289583.020894693 3693233.778484872)
,POINT (8281411.545894693 3706471.128484872)
,POINT (8267002.095894692 3720640.878484872)
,POINT (8272467.945894693 3701363.403484872)
,POINT (8280743.220894692 3706512.078484872)
,POINT (8288998.245894693 3693349.653484872)
,POINT (8276535.420894693 3694405.278484872)
,POINT (8271616.695894693 3701384.328484872)
,POINT (8270427.420894693 3691746.828484872)
,POINT (8288330.970894692 3692731.128484872)
,POINT (8267083.020894693 3720277.428484872)
,POINT (8261712.645894693 3666637.803484872)
,POINT (8262505.770894693 3666754.278484872)
,POINT (8282389.695894693 3706701.003484872)
,POINT (8278367.670894693 3704716.728484872)
,POINT (8275704.795894693 3694175.628484872)
,POINT (8278024.470894692 3704873.553484872)
,POINT (8271120.345894692 3701333.928484872)
,POINT (8275975.170894693 3694162.428484872)
,POINT (8282073.270894693 3706610.703484872)
,POINT (8270607.195894693 3691688.553484872)
,POINT (8281494.570894693 3706679.703484872)
,POINT (8262565.770894693 3666606.603484872)
,POINT (8266300.170894693 3715971.378484872)
,POINT (8272499.820894693 3701507.853484872)
,POINT (8262084.120894693 3666757.878484872)
,POINT (8270728.995894693 3691864.053484872)
,POINT (8267130.195894693 3718596.378484872)
,POINT (8278700.520894693 3704803.953484872)
,POINT (8277522.195894693 3704865.003484872)
,POINT (8276039.070894693 3694511.928484872)
,POINT (8288408.520894693 3693714.978484872)
,POINT (8267089.470894692 3720894.453484872)
,POINT (8289240.270894693 3691940.553484872)
,POINT (8271816.420894693 3701507.628484872)
,POINT (8280710.220894692 3706719.528484872)
,POINT (8261498.220894692 3666837.753484872)
,POINT (8289176.670894693 3687455.778484872)
,POINT (8266324.320894693 3716259.003484872)
,POINT (8276735.745894693 3694406.778484872)
,POINT (8270433.120894693 3691764.228484872)
,POINT (8275518.870894693 3694411.803484872)
,POINT (8272373.895894693 3701553.678484872)
,POINT (8270264.670894693 3691835.778484872)
,POINT (8262330.645894693 3666757.653484872)
,POINT (8281179.270894693 3706713.453484872)
,POINT (8265289.770894693 3716352.753484872)
,POINT (8276199.345894692 3694544.628484872)
,POINT (8266624.170894693 3716120.103484872)
,POINT (8270358.645894693 3691942.653484872)
,POINT (8278197.495894693 3704903.403484872)
,POINT (8272605.870894693 3701516.928484872)
,POINT (8288992.995894693 3690304.728484872)
,POINT (8282053.470894692 3706764.303484872)
,POINT (8278389.420894693 3704983.728484872)
,POINT (8275886.670894693 3690815.253484872)
,POINT (8262309.045894693 3667061.328484872)
,POINT (8290191.945894693 3690558.378484872)
,POINT (8280905.220894692 3706753.278484872)
,POINT (8266313.895894693 3713936.853484872)
,POINT (8288951.745894693 3687724.578484872)
,POINT (8266243.770894693 3714134.178484872)
,POINT (8263208.520894693 3667053.678484872)
,POINT (8288920.095894692 3687724.503484872)
,POINT (8277852.495894693 3705044.478484872)
,POINT (8272614.870894693 3701764.803484872)
,POINT (8269221.420894693 3691927.503484872)
,POINT (8272677.795894693 3701625.453484872)
,POINT (8280853.395894693 3707012.328484872)
,POINT (8262667.545894693 3667152.753484872)
,POINT (8277915.645894693 3705093.078484872)
,POINT (8276087.295894693 3690876.753484872)
,POINT (8288588.745894693 3687455.928484872)
,POINT (8288837.145894693 3687512.628484872)
,POINT (8262682.020894693 3667713.903484872)
,POINT (8272379.145894693 3701684.178484872)
,POINT (8269653.120894693 3692013.378484872)
,POINT (8266954.095894692 3717584.928484872)
,POINT (8262497.970894692 3667064.628484872)
,POINT (8265658.770894693 3714311.703484872)
,POINT (8262374.370894693 3667071.828484872)
,POINT (8270645.670894693 3691973.853484872)
,POINT (8281365.045894693 3706832.103484872)
,POINT (8272417.245894693 3701780.178484872)
,POINT (8275590.570894693 3690870.453484872)
,POINT (8276915.220894692 3705333.078484872)
,POINT (8275517.070894693 3690836.253484872)
,POINT (8278238.820894693 3705279.153484872)
,POINT (8270161.095894692 3691999.128484872)
,POINT (8281290.195894693 3707000.778484872)
,POINT (8289483.720894692 3679089.528484872)
,POINT (8276525.445894693 3691068.453484872)
,POINT (8260312.620894693 3716148.303484872)
,POINT (8278403.670894693 3705112.053484872)
,POINT (8261299.095894692 3716070.828484872)
,POINT (8278347.045894693 3705235.053484872)
,POINT (8282445.420894693 3707148.678484872)
,POINT (8266972.995894693 3714238.353484872)
,POINT (8288540.295894693 3687754.428484872)
,POINT (8271263.370894693 3701767.053484872)
,POINT (8276646.270894693 3690983.853484872)
,POINT (8278317.645894693 3705373.878484872)
,POINT (8282253.870894693 3707020.203484872)
,POINT (8272589.745894693 3701863.878484872)
,POINT (8269672.620894693 3692053.503484872)
,POINT (8265823.545894693 3711990.903484872)
,POINT (8280684.345894692 3707082.228484872)
,POINT (8271655.770894693 3701812.653484872)
,POINT (8277199.620894693 3705395.853484872)
,POINT (8265832.320894693 3712033.653484872)
,POINT (8269414.845894692 3692351.403484872)
,POINT (8288534.895894693 3668485.053484872)
,POINT (8276488.620894693 3691318.953484872)
,POINT (8260017.045894693 3716379.678484872)
,POINT (8289253.395894693 3679230.228484872)
,POINT (8270022.945894693 3688891.203484872)
,POINT (8271363.495894693 3701784.828484872)
,POINT (8266960.245894693 3715682.553484872)
,POINT (8260218.045894693 3716447.628484872)
,POINT (8281601.670894693 3707281.353484872)
,POINT (8288960.970894692 3672646.128484872)
,POINT (8276950.770894693 3705487.128484872)
,POINT (8267197.245894693 3712344.828484872)
,POINT (8276659.995894693 3691106.178484872)
,POINT (8281429.545894693 3707156.778484872)
,POINT (8278613.970894692 3705509.328484872)
,POINT (8270180.445894693 3692360.253484872)
,POINT (8275745.745894693 3691173.828484872)
,POINT (8281265.370894693 3707225.478484872)
,POINT (8286488.520894693 3720244.578484872)
,POINT (8260440.345894692 3716301.603484872)
,POINT (8272596.345894692 3701887.803484872)
,POINT (8270343.720894692 3688887.078484872)
,POINT (8275982.220894692 3691447.803484872)
,POINT (8287968.195894693 3724524.003484872)
,POINT (8265744.120894693 3712350.303484872)
,POINT (8272764.345894692 3701884.053484872)
,POINT (8276141.670894693 3691336.278484872)
,POINT (8269190.895894693 3688966.203484872)
,POINT (8271857.070894693 3701878.803484872)
,POINT (8289225.045894693 3668969.478484872)
,POINT (8260915.470894692 3714549.453484872)
,POINT (8281350.120894693 3707378.028484872)
,POINT (8278539.795894693 3705471.753484872)
,POINT (8266692.720894692 3712076.403484872)
,POINT (8276311.170894693 3691333.803484872)
,POINT (8266496.220894692 3712377.828484872)
,POINT (8270444.595894692 3688936.878484872)
,POINT (8260298.670894693 3716696.628484872)
,POINT (8278430.895894693 3705638.778484872)
,POINT (8287661.295894693 3714198.153484872)
,POINT (8282066.520894693 3707314.803484872)
,POINT (8287312.620894693 3714237.603484872)
,POINT (8260958.445894693 3716846.103484872)
,POINT (8282053.320894693 3707438.553484872)
,POINT (8261071.695894693 3714745.203484872)
,POINT (8270287.395894693 3689055.228484872)
,POINT (8275310.970894692 3691797.978484872)
,POINT (8271206.745894693 3701925.753484872)
,POINT (8281523.820894693 3707449.128484872)
,POINT (8261167.170894693 3714909.303484872)
,POINT (8266149.720894692 3712366.878484872)
,POINT (8266653.045894693 3712518.078484872)
,POINT (8275934.445894693 3691588.953484872)
,POINT (8270555.820894693 3689037.603484872)
,POINT (8278164.945894693 3702492.678484872)
,POINT (8282030.295894693 3707424.003484872)
,POINT (8288073.870894693 3710027.928484872)
,POINT (8277516.945894693 3706068.003484872)
,POINT (8270544.420894693 3689052.828484872)
,POINT (8266690.395894693 3712574.703484872)
,POINT (8276872.545894693 3706052.628484872)
,POINT (8282170.470894692 3707611.128484872)
,POINT (8277759.420894693 3705783.003484872)
,POINT (8261211.795894693 3715511.853484872)
,POINT (8272084.770894693 3701939.328484872)
,POINT (8272005.495894693 3703627.653484872)
,POINT (8272447.095894692 3701966.253484872)
,POINT (8260205.220894692 3715592.703484872)
,POINT (8271831.570894693 3702041.778484872)
,POINT (8286854.370894693 3714758.553484872)
,POINT (8266899.120894693 3712425.828484872)
,POINT (8286779.520894693 3710148.228484872)
,POINT (8272554.195894693 3702112.278484872)
,POINT (8271778.770894693 3703598.403484872)
,POINT (8269175.145894693 3689220.903484872)
,POINT (8270774.445894693 3689240.403484872)
,POINT (8260709.745894693 3715083.603484872)
,POINT (8275356.495894693 3700030.728484872)
,POINT (8280893.595894692 3707605.653484872)
,POINT (8271417.420894693 3703623.978484872)
,POINT (8266845.495894693 3712656.828484872)
,POINT (8288277.045894693 3710176.203484872)
,POINT (8266633.845894692 3712622.928484872)
,POINT (8286668.670894693 3710132.628484872)
,POINT (8272392.420894693 3702078.753484872)
,POINT (8261288.895894693 3715635.453484872)
,POINT (8261308.170894693 3715625.178484872)
,POINT (8277932.220894692 3708402.978484872)
,POINT (8272141.695894693 3703713.753484872)
,POINT (8272770.195894693 3702092.403484872)
,POINT (8276592.195894693 3699917.628484872)
,POINT (8274937.845894692 3700003.953484872)
,POINT (8280966.045894693 3708448.953484872)
,POINT (8278286.295894693 3708397.803484872)
,POINT (8272724.070894693 3703678.278484872)
,POINT (8270213.295894693 3689364.528484872)
,POINT (8281833.195894693 3708459.528484872)
,POINT (8270859.270894693 3689490.378484872)
,POINT (8277969.270894693 3708402.378484872)
,POINT (8271490.395894693 3702291.828484872)
,POINT (8270760.570894693 3689579.553484872)
,POINT (8266908.645894693 3712802.328484872)
,POINT (8275433.670894693 3700038.603484872)
,POINT (8271199.020894693 3703818.378484872)
,POINT (8278613.295894693 3708500.553484872)
,POINT (8271707.070894693 3703774.578484872)
,POINT (8272773.720894692 3702230.328484872)
,POINT (8270052.345894692 3689774.253484872)
,POINT (8282081.070894693 3708443.028484872)
,POINT (8282213.670894693 3708448.503484872)
,POINT (8275812.420894693 3700273.578484872)
,POINT (8301347.595894692 3710383.653484872)
,POINT (8271392.670894693 3703729.203484872)
,POINT (8266326.870894693 3712716.603484872)
,POINT (8271866.895894693 3702275.253484872)
,POINT (8278371.495894693 3708422.178484872)
,POINT (8270988.120894693 3689581.053484872)
,POINT (8275701.345894692 3696581.253484872)
,POINT (8281159.920894693 3708491.928484872)
,POINT (8271886.845894692 3698474.928484872)
,POINT (8303540.445894693 3687149.478484872)
,POINT (8262397.995894693 3686919.828484872)
,POINT (8281283.145894693 3708522.078484872)
,POINT (8270530.845894692 3689594.328484872)
,POINT (8275536.045894693 3696594.528484872)
,POINT (8301283.245894693 3725076.828484872)
,POINT (8262640.395894693 3686470.953484872)
,POINT (8300031.195894693 3709758.453484872)
,POINT (8277378.945894693 3708651.378484872)
,POINT (8271746.145894693 3703906.203484872)
,POINT (8271497.595894692 3704010.378484872)
,POINT (8275079.895894693 3700369.953484872)
,POINT (8278114.020894693 3708680.253484872)
,POINT (8271236.595894692 3698470.578484872)
,POINT (8278470.270894693 3708615.828484872)
,POINT (8262245.895894693 3686831.178484872)
,POINT (8280976.020894693 3708605.403484872)
,POINT (8276567.670894693 3697174.353484872)
,POINT (8262555.345894692 3684053.403484872)
,POINT (8271481.320894693 3703843.953484872)
,POINT (8270341.095894692 3696882.753484872)
,POINT (8281991.670894693 3708674.553484872)
,POINT (8301421.020894693 3708582.003484872)
,POINT (8271278.070894693 3704029.578484872)
,POINT (8267390.595894692 3688161.978484872)
,POINT (8275763.670894693 3696816.528484872)
,POINT (8272083.045894693 3704034.828484872)
