id,geometry
,POINT (8277570.420894693 3692736.003484872)
,POINT (8260931.670894693 3665862.903484872)
,POINT (8268733.020894693 3715562.028484872)
,POINT (8276032.170894693 3709960.803484872)
,POINT (8269630.470894692 3700522.653484872)
,POINT (8272204.020894693 3706805.853484872)
,POINT (8272439.445894693 3706854.003484872)
,POINT (8281218.870894693 3705862.953484872)
,POINT (8291415.720894692 3704366.028484872)
,POINT (8273018.370894693 3708520.578484872)
,POINT (8266194.495894693 3714147.678484872)
,POINT (8271673.395894693 3692011.278484872)
,POINT (8281642.470894692 3705936.678484872)
,POINT (8260930.020894693 3665850.978484872)
,POINT (8275341.720894692 3706257.228484872)
,POINT (8279697.045894693 3694398.903484872)
,POINT (8244848.445894693 3722063.028484872)
,POINT (8270590.620894693 3700882.503484872)
,POINT (8282187.570894693 3705963.753484872)
,POINT (8241462.045894693 3688829.478484872)
,POINT (8282355.195894693 3706098.828484872)
,POINT (8278102.320894693 3692909.628484872)
,POINT (8282862.570894693 3707023.878484872)
,POINT (8291648.370894693 3697347.003484872)
,POINT (8266991.145894693 3713953.053484872)
,POINT (8241817.095894692 3688840.203484872)
,POINT (8272522.020894693 3692013.828484872)
,POINT (8269498.320894693 3700525.503484872)
,POINT (8271781.995894693 3691971.003484872)
,POINT (8268224.445894693 3711953.403484872)
,POINT (8274451.245894693 3708510.153484872)
,POINT (8269096.995894693 3712310.553484872)
,POINT (8269331.370894693 3700654.203484872)
,POINT (8274081.870894693 3708516.828484872)
,POINT (8276484.270894693 3706168.803484872)
,POINT (8278220.220894692 3692971.053484872)
,POINT (8290896.795894693 3696119.103484872)
,POINT (8261303.295894693 3665898.828484872)
,POINT (8283847.320894693 3706971.153484872)
,POINT (8279649.045894693 3694230.603484872)
,POINT (8265511.620894693 3712037.178484872)
,POINT (8272367.220894692 3706907.778484872)
,POINT (8264904.120894693 3698703.078484872)
,POINT (8244753.120894693 3722497.953484872)
,POINT (8264348.070894693 3698572.728484872)
,POINT (8277040.470894692 3693058.878484872)
,POINT (8284021.320894693 3707012.478484872)
,POINT (8244705.870894693 3722365.278484872)
,POINT (8267922.720894692 3712981.278484872)
,POINT (8274023.520894693 3708588.453484872)
,POINT (8275176.345894692 3706533.978484872)
,POINT (8265324.795894693 3712042.803484872)
,POINT (8272935.495894693 3692030.178484872)
,POINT (8269474.020894693 3700941.678484872)
,POINT (8260876.395894693 3665893.428484872)
,POINT (8273897.670894693 3708545.178484872)
,POINT (8264706.945894693 3698528.103484872)
,POINT (8279730.570894693 3694593.378484872)
,POINT (8283273.120894693 3707093.853484872)
,POINT (8290710.195894693 3696401.853484872)
,POINT (8267829.945894693 3712929.228484872)
,POINT (8267554.020894693 3712909.653484872)
,POINT (8272434.345894692 3707153.178484872)
,POINT (8272490.295894693 3707144.328484872)
,POINT (8282449.020894693 3703637.028484872)
,POINT (8269189.095894692 3700917.603484872)
,POINT (8260935.645894693 3665944.278484872)
,POINT (8277634.995894693 3692971.653484872)
,POINT (8279303.145894693 3694563.978484872)
,POINT (8266108.170894693 3714343.803484872)
,POINT (8244978.795894693 3723124.803484872)
,POINT (8273906.445894693 3708638.478484872)
,POINT (8275130.070894693 3706358.403484872)
,POINT (8260901.820894693 3665948.703484872)
,POINT (8277179.745894693 3693338.178484872)
,POINT (8281892.145894693 3706117.128484872)
,POINT (8265075.195894693 3699086.103484872)
,POINT (8276101.095894692 3706745.178484872)
,POINT (8272287.870894693 3707029.428484872)
,POINT (8267358.720894692 3712993.053484872)
,POINT (8244792.645894693 3722524.353484872)
,POINT (8275032.495894693 3707102.778484872)
,POINT (8280047.520894693 3690895.578484872)
,POINT (8265472.845894692 3712105.878484872)
,POINT (8272267.245894693 3707162.178484872)
,POINT (8290976.445894693 3696207.453484872)
,POINT (8268380.445894693 3713020.128484872)
,POINT (8260914.045894693 3665940.078484872)
,POINT (8272710.495894693 3692104.353484872)
,POINT (8283778.770894693 3707188.278484872)
,POINT (8274137.070894693 3708630.978484872)
,POINT (8244857.220894692 3722780.703484872)
,POINT (8269338.795894693 3700988.253484872)
,POINT (8279735.820894693 3691025.328484872)
,POINT (8265101.520894693 3698973.828484872)
,POINT (8271267.795894693 3707206.053484872)
,POINT (8283075.045894693 3707296.803484872)
,POINT (8277620.820894693 3693095.403484872)
,POINT (8290808.670894693 3696533.178484872)
,POINT (8271087.120894693 3692059.428484872)
,POINT (8266801.995894693 3712086.078484872)
,POINT (8269522.470894692 3700955.553484872)
,POINT (8273276.220894692 3708672.528484872)
,POINT (8265461.745894693 3712185.453484872)
,POINT (8245011.345894692 3723348.378484872)
,POINT (8260956.495894693 3666073.278484872)
,POINT (8265102.120894693 3696660.453484872)
,POINT (8267295.870894693 3713101.353484872)
,POINT (8282538.720894692 3703699.203484872)
,POINT (8260943.895894693 3666019.128484872)
,POINT (8269516.620894693 3701245.878484872)
,POINT (8277666.570894693 3693468.078484872)
,POINT (8291616.345894692 3696466.278484872)
,POINT (8244839.445894693 3723323.253484872)
,POINT (8284269.495894693 3707108.028484872)
,POINT (8272263.195894693 3692114.703484872)
,POINT (8278829.295894693 3691765.953484872)
,POINT (8260945.620894693 3665974.203484872)
,POINT (8265496.395894693 3712143.678484872)
,POINT (8274403.395894693 3708660.228484872)
,POINT (8267309.520894693 3713084.553484872)
,POINT (8271329.595894692 3692123.478484872)
,POINT (8277216.195894693 3693373.128484872)
,POINT (8290365.345894692 3689530.503484872)
,POINT (8265471.720894692 3712158.753484872)
,POINT (8278734.570894693 3691618.578484872)
,POINT (8270957.295894693 3701172.678484872)
,POINT (8272731.270894693 3692104.503484872)
,POINT (8275191.720894692 3707156.778484872)
,POINT (8311075.320894693 3724624.353484872)
,POINT (8273074.395894693 3708714.903484872)
,POINT (8282532.045894693 3704121.228484872)
,POINT (8266545.195894693 3712232.553484872)
,POINT (8264425.470894692 3696967.653484872)
,POINT (8272410.945894693 3707317.353484872)
,POINT (8280850.620894693 3698659.203484872)
,POINT (8265538.470894692 3712244.253484872)
,POINT (8267512.620894693 3713150.028484872)
,POINT (8270320.770894693 3701266.128484872)
,POINT (8290571.220894692 3688883.103484872)
,POINT (8264145.570894693 3696923.703484872)
,POINT (8277130.770894693 3693596.103484872)
,POINT (8276801.445894693 3707284.353484872)
,POINT (8282991.270894693 3707317.428484872)
,POINT (8311056.420894693 3724001.403484872)
,POINT (8267589.495894693 3713259.828484872)
,POINT (8273155.095894692 3708712.428484872)
,POINT (8280749.520894693 3696643.578484872)
,POINT (8272130.295894693 3707472.678484872)
,POINT (8264173.245894693 3696753.303484872)
,POINT (8272528.470894692 3692348.703484872)
,POINT (8280451.920894693 3691851.228484872)
,POINT (8260938.045894693 3666121.728484872)
,POINT (8273703.420894693 3708703.803484872)
,POINT (8267555.670894693 3713122.953484872)
,POINT (8275009.620894693 3707174.253484872)
,POINT (8278989.045894693 3691837.128484872)
,POINT (8280849.720894692 3696658.353484872)
,POINT (8292135.870894693 3686166.678484872)
,POINT (8291805.720894692 3686377.803484872)
,POINT (8270289.570894693 3701250.603484872)
,POINT (8264954.070894693 3696968.628484872)
,POINT (8271118.995894693 3707327.103484872)
,POINT (8274993.195894693 3707193.753484872)
,POINT (8310893.745894693 3724708.878484872)
,POINT (8277123.945894693 3693520.053484872)
,POINT (8281481.145894693 3699947.628484872)
,POINT (8284267.620894693 3707327.628484872)
,POINT (8271877.620894693 3692328.903484872)
,POINT (8292087.120894693 3685767.003484872)
,POINT (8311020.645894693 3724689.453484872)
,POINT (8266058.220894692 3712252.578484872)
,POINT (8284421.145894693 3707343.453484872)
,POINT (8311156.245894693 3724658.853484872)
,POINT (8258011.245894693 3724610.928484872)
,POINT (8274265.920894693 3708762.228484872)
,POINT (8277985.320894693 3693847.803484872)
,POINT (8271332.220894692 3692428.803484872)
,POINT (8282050.695894693 3696901.278484872)
,POINT (8268516.870894693 3713302.728484872)
,POINT (8272268.220894692 3707511.003484872)
,POINT (8260200.645894693 3666510.453484872)
,POINT (8279991.570894693 3691925.403484872)
,POINT (8267439.495894693 3713266.353484872)
,POINT (8270775.645894693 3701417.178484872)
,POINT (8272889.670894693 3707650.128484872)
,POINT (8291925.345894692 3686429.178484872)
,POINT (8278785.720894692 3692020.803484872)
,POINT (8282689.545894693 3707556.603484872)
,POINT (8273823.270894693 3708749.028484872)
,POINT (8311361.070894693 3724761.828484872)
,POINT (8275351.170894693 3707512.203484872)
,POINT (8270876.070894693 3701302.578484872)
,POINT (8273435.370894693 3708740.328484872)
,POINT (8283078.420894693 3707463.378484872)
,POINT (8272358.445894693 3707500.428484872)
,POINT (8258889.270894693 3715810.578484872)
,POINT (8264972.520894693 3696989.853484872)
,POINT (8277310.395894693 3693704.328484872)
,POINT (8267005.395894693 3712421.028484872)
,POINT (8270571.945894693 3701411.703484872)
,POINT (8284247.520894693 3707553.603484872)
,POINT (8272618.845894692 3692405.103484872)
,POINT (8274413.520894693 3708833.853484872)
,POINT (8277248.445894693 3694197.153484872)
,POINT (8271087.495894693 3692466.903484872)
,POINT (8258009.670894693 3724724.178484872)
,POINT (8277839.895894693 3694335.678484872)
,POINT (8278798.095894692 3692025.078484872)
,POINT (8283275.970894692 3707587.803484872)
,POINT (8276373.870894693 3707947.878484872)
,POINT (8264987.445894693 3696979.653484872)
,POINT (8268484.920894693 3713315.703484872)
,POINT (8290250.745894693 3682963.953484872)
,POINT (8258011.470894692 3724946.253484872)
,POINT (8266042.320894693 3712297.053484872)
,POINT (8278772.820894693 3692034.753484872)
,POINT (8275789.095894692 3707663.703484872)
,POINT (8270238.120894693 3701461.578484872)
,POINT (8273301.345894692 3708773.928484872)
,POINT (8277975.645894693 3694092.078484872)
,POINT (8272926.645894693 3707729.328484872)
,POINT (8280946.320894693 3697138.953484872)
,POINT (8258654.070894693 3716026.353484872)
,POINT (8266991.445894693 3712413.978484872)
,POINT (8283299.070894693 3707596.578484872)
,POINT (8268969.945894693 3713314.803484872)
,POINT (8274900.045894693 3707702.403484872)
,POINT (8291878.695894693 3686503.578484872)
,POINT (8259108.045894693 3716121.753484872)
,POINT (8311158.945894693 3724888.428484872)
,POINT (8272251.870894693 3707694.378484872)
,POINT (8281301.220894692 3697170.153484872)
,POINT (8274139.620894693 3708888.678484872)
,POINT (8266298.595894692 3712790.928484872)
,POINT (8272030.770894693 3692592.978484872)
,POINT (8278243.920894693 3694393.953484872)
,POINT (8311133.220894692 3724820.103484872)
,POINT (8267512.995894693 3713329.503484872)
,POINT (8270300.970894692 3701820.378484872)
,POINT (8241107.895894693 3723711.753484872)
,POINT (8283073.845894692 3707606.628484872)
,POINT (8264970.495894693 3697384.953484872)
,POINT (8310855.120894693 3724843.878484872)
,POINT (8277040.995894693 3694447.353484872)
,POINT (8280507.720894692 3692446.503484872)
,POINT (8289078.270894693 3717196.728484872)
,POINT (8265218.070894693 3697408.653484872)
,POINT (8265925.320894693 3712515.153484872)
,POINT (8272706.895894693 3707770.503484872)
,POINT (8281644.045894693 3697222.053484872)
,POINT (8259069.045894693 3716148.753484872)
,POINT (8270326.470894692 3701493.453484872)
,POINT (8276601.645894693 3707952.978484872)
,POINT (8290014.570894693 3710035.728484872)
,POINT (8273450.595894692 3708885.303484872)
,POINT (8267279.445894693 3713320.803484872)
,POINT (8272588.095894692 3707747.928484872)
,POINT (8281731.795894693 3697214.703484872)
,POINT (8271379.920894693 3692520.378484872)
,POINT (8279089.920894693 3692142.903484872)
,POINT (8264738.295894693 3697952.478484872)
,POINT (8272180.995894693 3707739.978484872)
,POINT (8270588.520894693 3701751.378484872)
,POINT (8264677.995894693 3697993.053484872)
,POINT (8266896.570894693 3712814.028484872)
,POINT (8267589.870894693 3713483.178484872)
,POINT (8311330.020894693 3725214.678484872)
,POINT (8291484.720894692 3665867.103484872)
,POINT (8259049.095894692 3715348.728484872)
,POINT (8268693.870894693 3713330.778484872)
,POINT (8279254.995894693 3692466.153484872)
,POINT (8277549.195894693 3694505.478484872)
,POINT (8281471.470894692 3697215.228484872)
,POINT (8271380.520894693 3707804.628484872)
,POINT (8273407.020894693 3708893.628484872)
,POINT (8265233.670894693 3697591.653484872)
,POINT (8240469.270894693 3724677.153484872)
,POINT (8282861.970894692 3707741.628484872)
,POINT (8279458.395894693 3692525.628484872)
,POINT (8270057.445894693 3701846.028484872)
,POINT (8267135.070894693 3712804.428484872)
,POINT (8289943.245894693 3710060.553484872)
,POINT (8240555.220894692 3723849.903484872)
,POINT (8273616.270894693 3708894.753484872)
,POINT (8270608.470894692 3701841.528484872)
,POINT (8271671.820894693 3692601.828484872)
,POINT (8272547.520894693 3707789.478484872)
,POINT (8264894.970894692 3698084.853484872)
,POINT (8258430.795894693 3706323.153484872)
,POINT (8273650.020894693 3708918.903484872)
,POINT (8283316.920894693 3707676.153484872)
,POINT (8310663.870894693 3688422.528484872)
,POINT (8272180.995894693 3692647.878484872)
,POINT (8278318.320894693 3694494.003484872)
,POINT (8267923.920894693 3713624.178484872)
,POINT (8310777.495894693 3722350.578484872)
,POINT (8265467.745894693 3712940.178484872)
,POINT (8282377.320894693 3697250.703484872)
,POINT (8283120.345894692 3707708.853484872)
,POINT (8276510.220894692 3705444.003484872)
,POINT (8269298.220894692 3701854.878484872)
,POINT (8272515.495894693 3707821.128484872)
,POINT (8278771.620894693 3689169.228484872)
,POINT (8310756.645894693 3722386.953484872)
,POINT (8267623.920894693 3713512.428484872)
,POINT (8277520.545894693 3691026.528484872)
,POINT (8289787.320894693 3710271.228484872)
,POINT (8309797.545894693 3683403.603484872)
,POINT (8275106.820894693 3704559.078484872)
,POINT (8283586.020894693 3707792.928484872)
,POINT (8258292.570894693 3706162.053484872)
,POINT (8273593.320894693 3708904.278484872)
,POINT (8267067.045894693 3712919.553484872)
,POINT (8278076.295894693 3690998.253484872)
,POINT (8272141.245894693 3689051.853484872)
,POINT (8282103.570894693 3697515.678484872)
,POINT (8274607.995894693 3711080.328484872)
,POINT (8259449.370894693 3707205.303484872)
,POINT (8270098.845894692 3701852.628484872)
,POINT (8280778.845894692 3698329.278484872)
,POINT (8279081.970894692 3689037.378484872)
,POINT (8290042.920894693 3710078.703484872)
,POINT (8272158.870894693 3689077.953484872)
,POINT (8272563.645894693 3707816.403484872)
,POINT (8280290.745894693 3698536.428484872)
,POINT (8278537.170894693 3697434.003484872)
,POINT (8280771.120894693 3707674.878484872)
,POINT (8274600.270894693 3711204.003484872)
,POINT (8283582.120894693 3707748.903484872)
,POINT (8267073.420894693 3713387.778484872)
,POINT (8264453.445894693 3694633.578484872)
,POINT (8278457.370894693 3697436.703484872)
,POINT (8309635.320894693 3683232.078484872)
,POINT (8264631.195894693 3694893.078484872)
,POINT (8275754.895894693 3711512.628484872)
,POINT (8266001.895894693 3713162.853484872)
,POINT (8275415.670894693 3711492.228484872)
,POINT (8272829.895894693 3707861.028484872)
,POINT (8274829.245894693 3710808.753484872)
,POINT (8277276.045894693 3697325.403484872)
,POINT (8259357.720894692 3707016.003484872)
,POINT (8269417.920894693 3701867.028484872)
,POINT (8248889.595894692 3692770.278484872)
,POINT (8267263.470894692 3708245.328484872)
,POINT (8269523.145894693 3701865.453484872)
,POINT (8271122.745894693 3689108.553484872)
,POINT (8268959.595894692 3687237.153484872)
,POINT (8267518.395894693 3713713.803484872)
,POINT (8280331.245894693 3698493.303484872)
,POINT (8271753.945894693 3689276.553484872)
,POINT (8272681.170894693 3707827.578484872)
,POINT (8273137.695894693 3711291.003484872)
,POINT (8270310.495894693 3706072.278484872)
,POINT (8283686.595894692 3708253.128484872)
,POINT (8248586.595894692 3692764.128484872)
,POINT (8269564.695894693 3706036.053484872)
,POINT (8265646.920894693 3682852.053484872)
,POINT (8259968.445894693 3693296.778484872)
,POINT (8274560.295894693 3693924.603484872)
,POINT (8282537.070894693 3707790.753484872)
,POINT (8283650.970894692 3708232.128484872)
,POINT (8292464.745894693 3708672.678484872)
,POINT (8269010.595894692 3718356.078484872)
,POINT (8293005.345894692 3708432.153484872)
,POINT (8265636.420894693 3682324.353484872)
,POINT (8268435.420894693 3690703.728484872)
,POINT (8276174.520894693 3711576.528484872)
,POINT (8279316.270894693 3699547.653484872)
,POINT (8260757.445894693 3690887.103484872)
,POINT (8276775.345894692 3711559.128484872)
,POINT (8282614.395894693 3708376.053484872)
,POINT (8293006.320894693 3707581.053484872)
,POINT (8271373.095894692 3693137.853484872)
,POINT (8280767.970894692 3707707.128484872)
,POINT (8292926.220894692 3707704.278484872)
,POINT (8261141.370894693 3691356.153484872)
,POINT (8277921.420894693 3697452.528484872)
,POINT (8268556.170894693 3718317.153484872)
,POINT (8278966.245894693 3699376.653484872)
,POINT (8274408.045894693 3693921.228484872)
,POINT (8271981.345894692 3693123.003484872)
,POINT (8275475.595894692 3711806.778484872)
,POINT (8270264.145894693 3702355.278484872)
,POINT (8268975.195894693 3687366.153484872)
,POINT (8248665.045894693 3692875.203484872)
,POINT (8274555.345894692 3711415.278484872)
,POINT (8293205.970894692 3708998.628484872)
,POINT (8260646.820894693 3691286.778484872)
,POINT (8267797.545894693 3687366.228484872)
,POINT (8271944.220894692 3693151.278484872)
,POINT (8277509.220894692 3697540.428484872)
,POINT (8284263.045894693 3708307.653484872)
,POINT (8278861.545894693 3696790.578484872)
,POINT (8268065.445894693 3718768.353484872)
,POINT (8275912.770894693 3708202.053484872)
,POINT (8266641.120894693 3682875.003484872)
,POINT (8249103.120894693 3692899.578484872)
,POINT (8273434.470894692 3711397.203484872)
,POINT (8292380.595894692 3707893.728484872)
,POINT (8260656.195894693 3691355.928484872)
,POINT (8273859.870894693 3693947.853484872)
,POINT (8273456.070894693 3711292.878484872)
,POINT (8281087.170894693 3707971.878484872)
,POINT (8266934.970894692 3680744.103484872)
,POINT (8269011.270894693 3687313.878484872)
,POINT (8275990.320894693 3711702.078484872)
,POINT (8277450.120894693 3697467.903484872)
,POINT (8282211.270894693 3707913.528484872)
,POINT (8283719.220894692 3708541.278484872)
,POINT (8283240.045894693 3708535.503484872)
,POINT (8271692.820894693 3693141.378484872)
,POINT (8281259.595894692 3707881.203484872)
,POINT (8274354.645894693 3693943.728484872)
,POINT (8268712.770894693 3718594.578484872)
,POINT (8279729.520894693 3696732.903484872)
,POINT (8248657.845894692 3693505.203484872)
,POINT (8269384.320894693 3702336.003484872)
,POINT (8268792.120894693 3719445.828484872)
,POINT (8267248.245894693 3687382.353484872)
,POINT (8278298.370894693 3697832.778484872)
,POINT (8241705.945894693 3688879.503484872)
,POINT (8270268.645894693 3702410.478484872)
,POINT (8282961.645894693 3708462.003484872)
,POINT (8248346.295894693 3693164.778484872)
,POINT (8249104.395894693 3693261.078484872)
,POINT (8260129.770894693 3691848.753484872)
,POINT (8283810.870894693 3708601.128484872)
,POINT (8274427.395894693 3694017.753484872)
,POINT (8265310.845894692 3678709.353484872)
,POINT (8292714.720894692 3707918.328484872)
,POINT (8260142.295894693 3691887.828484872)
,POINT (8274344.070894693 3711421.953484872)
,POINT (8280490.320894693 3697009.353484872)
,POINT (8281646.370894693 3708010.203484872)
,POINT (8271733.770894693 3693163.653484872)
,POINT (8276137.770894693 3708208.653484872)
,POINT (8277450.945894693 3697797.453484872)
,POINT (8292526.620894693 3707929.803484872)
,POINT (8274313.320894693 3694088.103484872)
,POINT (8279186.895894693 3696993.378484872)
,POINT (8249068.170894693 3693543.678484872)
,POINT (8269718.595894692 3702403.278484872)
,POINT (8261003.820894693 3692014.053484872)
,POINT (8268641.520894693 3718894.428484872)
,POINT (8274521.670894693 3693983.703484872)
,POINT (8269105.620894693 3716240.553484872)
,POINT (8272287.345894692 3693196.653484872)
,POINT (8269073.595894692 3687823.878484872)
,POINT (8273066.745894693 3711596.103484872)
,POINT (8275277.670894693 3708583.503484872)
,POINT (8268252.045894693 3687994.278484872)
,POINT (8269545.495894693 3702634.053484872)
,POINT (8292553.320894693 3707915.253484872)
,POINT (8277580.845894692 3697979.553484872)
,POINT (8260945.995894693 3691965.228484872)
,POINT (8279425.395894693 3697148.703484872)
,POINT (8272818.345894692 3693216.228484872)
,POINT (8241787.320894693 3688889.328484872)
,POINT (8278868.070894693 3697158.378484872)
,POINT (8273257.170894693 3694164.078484872)
,POINT (8276401.170894693 3708290.628484872)
,POINT (8268978.870894693 3687403.803484872)
,POINT (8292249.720894692 3703698.228484872)
,POINT (8273171.970894692 3711529.128484872)
,POINT (8241733.395894693 3688912.128484872)
,POINT (8282664.795894693 3708641.778484872)
,POINT (8281960.695894693 3708053.853484872)
,POINT (8269008.420894693 3716026.128484872)
,POINT (8277606.870894693 3697919.103484872)
,POINT (8272672.470894692 3693199.428484872)
,POINT (8274188.220894692 3711569.403484872)
,POINT (8249059.245894693 3694186.803484872)
,POINT (8270414.370894693 3702501.078484872)
,POINT (8279097.495894693 3697012.503484872)
,POINT (8280777.120894693 3708010.278484872)
,POINT (8284044.870894693 3708621.678484872)
,POINT (8268170.670894693 3717251.253484872)
,POINT (8267384.445894693 3688225.203484872)
,POINT (8261369.070894693 3692671.053484872)
,POINT (8272169.970894692 3693207.828484872)
,POINT (8292881.220894692 3707999.103484872)
,POINT (8248732.020894693 3693629.928484872)
,POINT (8241563.745894693 3689829.903484872)
,POINT (8278343.895894693 3698042.028484872)
,POINT (8278819.845894692 3697232.253484872)
,POINT (8275023.795894693 3708718.053484872)
,POINT (8282386.845894692 3704465.703484872)
,POINT (8260576.245894693 3692377.878484872)
,POINT (8279319.195894693 3698135.328484872)
,POINT (8274806.520894693 3694481.853484872)
,POINT (8274182.970894692 3711598.428484872)
,POINT (8281152.345894692 3704704.353484872)
,POINT (8248718.970894692 3692472.753484872)
,POINT (8260527.720894692 3692610.978484872)
,POINT (8273883.045894693 3711609.453484872)
,POINT (8276378.820894693 3708596.103484872)
,POINT (8241652.695894693 3689782.428484872)
,POINT (8269031.895894693 3716484.378484872)
,POINT (8274072.795894693 3694499.328484872)
,POINT (8270070.420894693 3702706.578484872)
,POINT (8274441.045894693 3694194.603484872)
,POINT (8281721.145894693 3704257.128484872)
,POINT (8275217.070894693 3708679.203484872)
,POINT (8267779.620894693 3688305.603484872)
,POINT (8273936.970894692 3711619.428484872)
,POINT (8261267.295894693 3689679.003484872)
,POINT (8278532.220894692 3698026.653484872)
,POINT (8264157.120894693 3713854.728484872)
,POINT (8270311.770894693 3702709.503484872)
,POINT (8261054.895894693 3689081.703484872)
,POINT (8272155.870894693 3693250.878484872)
,POINT (8267596.620894693 3688372.953484872)
,POINT (8284138.095894692 3708722.178484872)
,POINT (8268888.345894692 3717270.828484872)
,POINT (8292261.645894693 3703755.678484872)
,POINT (8278408.695894693 3698045.928484872)
,POINT (8283379.545894693 3708712.503484872)
,POINT (8248868.520894693 3691230.228484872)
,POINT (8276405.295894693 3708737.328484872)
,POINT (8273100.945894693 3691440.903484872)
,POINT (8277620.595894692 3698069.628484872)
,POINT (8271723.270894693 3693293.553484872)
,POINT (8279664.720894692 3694926.828484872)
,POINT (8284189.020894693 3708791.853484872)
,POINT (8274391.920894693 3711612.528484872)
,POINT (8248729.320894693 3692078.403484872)
,POINT (8293446.045894693 3699833.703484872)
,POINT (8281264.320894693 3704820.528484872)
,POINT (8282778.645894693 3708829.053484872)
,POINT (8241784.845894692 3689921.553484872)
,POINT (8270083.995894693 3702798.978484872)
,POINT (8270656.395894693 3702789.603484872)
,POINT (8268294.045894693 3688302.078484872)
,POINT (8272474.920894693 3693279.753484872)
,POINT (8273242.245894693 3691173.978484872)
,POINT (8276342.895894693 3708719.553484872)
,POINT (8248305.945894693 3692693.253484872)
,POINT (8261343.645894693 3689732.628484872)
,POINT (8268833.070894693 3717267.228484872)
,POINT (8292280.095894692 3703842.453484872)
,POINT (8263975.245894693 3714004.503484872)
,POINT (8273955.945894693 3711760.578484872)
